date,country_code,country,gdp_growth,gdp_growth_rate,inflation,inflation_rate,interest_rate,industrial_production_index,unemployment_rate,manufacturing_pmi,retail_sales_index,consumer_confidence,business_confidence,exchange_rate_usd,trade_balance_usd,government_debt_percent_gdp,credit_rating,stock_market_index,oil_price_usd,gold_price_usd
2021-05,KR,South Korea,3.228,3.228,2.333,2.333,4.745,91.288,5.519,59.591,103.672,70.875,74.61,1367.357037,77309983.52,58.985,BBB,1362.752,65.545,1570.455
2021-05,MX,Mexico,2.647,2.647,3.606,3.606,5.24,74.826,6.017,55.934,101.595,67.553,70.872,17.949048,35789469.47,54.344,BBB,1329.528,65.545,1570.455
2021-05,TH,Thailand,1.687,1.687,0.298,0.298,3.665,70.089,6.84,50.985,98.168,62.068,64.702,36.579166,72387619.64,102.403,AA,1274.682,65.545,1570.455
2021-05,PL,Poland,1.82,1.82,4.92,4.92,5.825,75.277,6.726,51.898,98.641,62.826,65.554,4.1641,38522323.47,79.637,BB,1282.259,65.545,1570.455
2021-05,TR,Turkey,2.095,2.095,53.257,53.257,27.38,69.816,6.49,52.974,99.624,64.399,67.324,27.680712,24153888.35,126.311,BB,1297.988,65.545,1570.455
2021-05,ZA,South Africa,0.806,0.806,4.851,4.851,5.78,59.84,7.595,46.132,95.023,57.037,59.041,19.097573,61804993.16,101.981,BBB,1224.365,65.545,1570.455
2021-05,AU,Australia,2.901,2.901,2.878,2.878,4.835,81.403,5.799,57.507,102.505,69.008,72.509,1.561416,74819935.64,49.339,AA,1344.082,65.545,1570.455
2021-05,CA,Canada,2.777,2.777,2.755,2.755,4.88,83.183,5.905,56.985,102.061,68.297,71.709,1.387593,72990250.9,30.919,BBB,1336.969,65.545,1570.455
2021-06,IN,India,3.517,3.517,4.564,4.564,5.431,80.568,5.271,60.485,104.704,72.526,76.467,84.755604,64141758.88,56.527,BB,1383.258,66.826,1569.106
2021-06,CN,China,3.599,3.599,1.41,1.41,3.946,98.321,5.201,61.743,104.995,72.992,76.99,7.346019,10549366.27,118.56,BB,1387.915,66.826,1569.106
2021-06,US,United States,3.598,3.598,2.735,2.735,4.666,91.076,5.202,61.39,104.993,72.988,76.987,1.024842,47007791.65,54.221,AA,1387.883,66.826,1569.106
2021-06,DE,Germany,3.558,3.558,1.715,1.715,4.261,95.123,5.236,61.389,104.849,72.759,76.729,0.94555,20822424.22,108.396,BB,1385.591,66.826,1569.106
2021-06,JP,Japan,3.585,3.585,1.319,1.319,4.171,93.116,5.213,61.426,104.947,72.915,76.904,153.418891,24624317.63,65.886,BBB,1387.149,66.826,1569.106
2021-06,VN,Vietnam,1.698,1.698,2.162,2.162,4.486,71.097,6.83,51.092,98.209,62.134,64.776,25367.381676,19056772.28,54.086,AA,1279.342,66.826,1569.106
2021-06,BR,Brazil,3.228,3.228,3.387,3.387,5.071,69.748,5.519,58.541,103.672,70.875,74.61,5.124073,-15841653.72,105.76,AA,1366.752,66.826,1569.106
2021-06,KR,South Korea,3.128,3.128,2.489,2.489,4.621,91.065,5.604,59.091,103.315,70.304,73.967,1380.401531,-17621795.48,123.911,AA,1361.038,66.826,1569.106
2021-06,MX,Mexico,2.512,2.512,3.374,3.374,5.116,74.577,6.133,55.26,101.114,66.783,70.006,17.558714,8005600.31,114.62,AAA,1325.831,66.826,1569.106
2021-06,TH,Thailand,1.559,1.559,0.1,0.1,3.541,69.863,6.949,50.347,97.712,61.34,63.882,36.509467,13392406.2,57.819,A,1271.397,66.826,1569.106
2021-06,PL,Poland,1.687,1.687,4.898,4.898,5.701,75.025,6.84,51.235,98.168,62.068,64.702,4.146435,19447272.6,29.145,AA,1278.682,66.826,1569.106
2021-06,TR,Turkey,1.956,1.956,52.645,52.645,27.256,69.573,6.609,52.28,99.128,63.605,66.431,27.788598,17857852.6,115.187,BB,1294.054,66.826,1569.106
2021-06,ZA,South Africa,0.8,0.8,4.446,4.446,5.656,59.83,7.6,46.1,95.0,57.0,59.0,19.147395,42189176.2,94.131,BBB,1228.001,66.826,1569.106
2021-06,AU,Australia,2.777,2.777,2.802,2.802,4.711,81.154,5.905,56.885,102.061,68.297,71.709,1.584763,64740286.33,30.88,A,1340.969,66.826,1569.106
2021-06,CA,Canada,2.647,2.647,2.84,2.84,4.756,82.916,6.017,56.334,101.595,67.553,70.872,1.385401,69213666.03,103.784,A,1333.528,66.826,1569.106
2021-07,IN,India,3.463,3.463,4.561,4.561,5.31,80.463,5.317,60.215,104.511,72.217,76.12,84.66192,32301959.46,107.296,AAA,1384.174,68.009,1567.004
2021-07,CN,China,3.585,3.585,0.644,0.644,3.825,98.29,5.213,61.676,104.947,72.915,76.904,7.35294,54676764.39,50.489,BB,1391.149,68.009,1567.004
2021-07,US,United States,3.599,3.599,2.402,2.402,4.545,91.077,5.201,61.393,104.995,72.992,76.99,1.017161,11822717.23,98.863,AAA,1391.915,68.009,1567.004
2021-07,DE,Germany,3.517,3.517,1.94,1.94,4.14,95.029,5.271,61.185,104.704,72.526,76.467,0.944887,44146761.83,80.655,AAA,1387.258,68.009,1567.004
2021-07,JP,Japan,3.558,3.558,1.374,1.374,4.05,93.055,5.236,61.289,104.849,72.759,76.729,153.701636,27056410.12,42.074,A,1389.591,68.009,1567.004
2021-07,VN,Vietnam,1.831,1.831,2.211,2.211,4.365,71.337,6.716,51.757,98.684,62.894,65.631,25406.628569,66094420.28,100.016,AA,1290.941,68.009,1567.004
2021-07,BR,Brazil,3.128,3.128,3.189,3.189,4.95,69.578,5.604,58.041,103.315,70.304,73.967,5.120629,60955777.02,111.597,BBB,1365.038,68.009,1567.004
2021-07,KR,South Korea,3.019,3.019,2.818,2.818,4.5,90.822,5.698,58.544,102.925,69.679,73.264,1351.585631,37985087.28,27.062,AAA,1358.793,68.009,1567.004
2021-07,MX,Mexico,2.374,2.374,3.525,3.525,4.995,74.322,6.251,54.571,100.622,65.996,69.12,17.728104,-6660152.49,124.96,AAA,1321.956,68.009,1567.004
2021-07,TH,Thailand,1.438,1.438,0.1,0.1,3.42,69.648,7.053,49.742,97.28,60.648,63.104,36.552663,17951723.78,32.413,A,1268.478,68.009,1567.004
2021-07,PL,Poland,1.559,1.559,5.011,5.011,5.58,74.783,6.949,50.597,97.712,61.34,63.882,4.069077,60149433.23,43.389,A,1275.397,68.009,1567.004
2021-07,TR,Turkey,1.82,1.82,52.262,52.262,27.135,69.334,6.726,51.598,98.641,62.826,65.554,27.611912,23539640.67,86.892,BBB,1290.259,68.009,1567.004
2021-07,ZA,South Africa,0.808,0.808,4.863,4.863,5.535,59.842,7.593,46.138,95.027,57.044,59.049,19.063814,561512.97,73.815,A,1232.436,68.009,1567.004
2021-07,AU,Australia,2.647,2.647,2.371,2.371,4.59,80.893,6.017,56.234,101.595,67.553,70.872,1.546142,47064695.15,46.055,BB,1337.528,68.009,1567.004
2021-07,CA,Canada,2.512,2.512,2.48,2.48,4.635,82.64,6.133,55.66,101.114,66.783,70.006,1.383106,26753622.54,40.88,AA,1329.831,68.009,1567.004
2021-08,IN,India,3.396,3.396,4.517,4.517,5.195,80.333,5.374,59.882,104.273,71.837,75.691,85.926554,69467078.76,109.176,AAA,1384.368,69.085,1564.224
2021-08,CN,China,3.558,3.558,0.834,0.834,3.71,98.225,5.236,61.539,104.849,72.759,76.729,7.341994,54385489.46,74.525,AAA,1393.591,69.085,1564.224
2021-08,US,United States,3.585,3.585,2.736,2.736,4.43,91.047,5.213,61.326,104.947,72.915,76.904,1.004876,47184256.17,32.484,AA,1395.149,69.085,1564.224
2021-08,DE,Germany,3.463,3.463,2.006,2.006,4.025,94.905,5.317,60.915,104.511,72.217,76.12,0.931962,46976514.49,60.702,BB,1388.174,69.085,1564.224
2021-08,JP,Japan,3.517,3.517,1.656,1.656,3.935,92.963,5.271,61.085,104.704,72.526,76.467,151.787019,-3544854.23,59.288,BBB,1391.258,69.085,1564.224
2021-08,VN,Vietnam,1.968,1.968,2.23,2.23,4.25,71.583,6.599,52.441,99.172,63.675,66.51,24936.484313,32791146.02,94.719,A,1302.752,69.085,1564.224
2021-08,BR,Brazil,3.019,3.019,3.502,3.502,4.835,69.392,5.698,57.494,102.925,69.679,73.264,5.061892,7525076.26,108.378,AA,1362.793,69.085,1564.224
2021-08,KR,South Korea,2.901,2.901,3.09,3.09,4.385,90.561,5.799,57.957,102.505,69.008,72.509,1357.814992,11304385.52,30.768,A,1356.082,69.085,1564.224
2021-08,MX,Mexico,2.235,2.235,3.768,3.768,4.88,74.064,6.37,53.873,100.124,65.198,68.223,17.523953,78292871.01,105.159,BBB,1317.982,69.085,1564.224
2021-08,TH,Thailand,1.325,1.325,0.405,0.405,3.305,69.447,7.15,49.175,96.875,59.999,62.374,36.399528,36088904.06,127.538,A,1265.994,69.085,1564.224
2021-08,PL,Poland,1.438,1.438,4.772,4.772,5.465,74.553,7.053,49.992,97.28,60.648,63.104,4.062612,31509357.33,109.698,A,1272.478,69.085,1564.224
2021-08,TR,Turkey,1.687,1.687,52.325,52.325,27.02,69.102,6.84,50.935,98.168,62.068,64.702,27.665124,75657713.57,98.316,A,1286.682,69.085,1564.224
2021-08,ZA,South Africa,0.829,0.829,5.224,5.224,5.42,59.875,7.575,46.246,95.104,57.167,59.187,18.9533,56800487.94,108.228,A,1237.666,69.085,1564.224
2021-08,AU,Australia,2.512,2.512,2.753,2.753,4.475,80.624,6.133,55.56,101.114,66.783,70.006,1.551761,-23518.56,64.249,AAA,1333.831,69.085,1564.224
2021-08,CA,Canada,2.374,2.374,3.074,3.074,4.52,82.357,6.251,54.971,100.622,65.996,69.12,1.371942,12385179.92,92.074,BB,1325.956,69.085,1564.224
2021-09,IN,India,3.318,3.318,4.445,4.445,5.086,80.18,5.442,59.489,103.992,71.388,75.186,85.806476,-3709357.62,31.383,BBB,1383.879,70.044,1560.848
2021-09,CN,China,3.517,3.517,1.328,1.328,3.601,98.128,5.271,61.335,104.704,72.526,76.467,7.205612,-2182271.22,96.542,BB,1395.258,70.044,1560.848
2021-09,US,United States,3.558,3.558,2.64,2.64,4.321,90.987,5.236,61.189,104.849,72.759,76.729,1.009693,-8269941.33,109.812,AA,1397.591,70.044,1560.848
2021-09,DE,Germany,3.396,3.396,1.563,1.563,3.916,94.752,5.374,60.582,104.273,71.837,75.691,0.941085,11780723.87,127.188,BBB,1388.368,70.044,1560.848
2021-09,JP,Japan,3.463,3.463,1.0,1.0,3.826,92.842,5.317,60.815,104.511,72.217,76.12,153.795294,33837796.85,128.124,AAA,1392.174,70.044,1560.848
2021-09,VN,Vietnam,2.107,2.107,2.714,2.714,4.141,71.833,6.48,53.136,99.668,64.469,67.403,25135.145331,2181785.84,36.189,A,1314.694,70.044,1560.848
2021-09,BR,Brazil,2.901,2.901,3.463,3.463,4.726,69.192,5.799,56.907,102.505,69.008,72.509,5.08021,19469806.28,114.65,BBB,1360.082,70.044,1560.848
2021-09,KR,South Korea,2.777,2.777,2.818,2.818,4.276,90.284,5.905,57.335,102.061,68.297,71.709,1363.64794,57049715.36,78.673,BBB,1352.969,70.044,1560.848
2021-09,MX,Mexico,2.095,2.095,3.873,3.873,4.771,73.805,6.49,53.174,99.624,64.399,67.324,17.332873,22981215.09,61.522,AAA,1313.988,70.044,1560.848
2021-09,TH,Thailand,1.22,1.22,0.1,0.1,3.196,69.261,7.24,48.651,96.501,59.401,61.701,35.954582,3365482.11,57.406,BBB,1264.01,70.044,1560.848
2021-09,PL,Poland,1.325,1.325,5.175,5.175,5.356,74.337,7.15,49.425,96.875,59.999,62.374,4.069973,68738425.17,128.837,BB,1269.994,70.044,1560.848
2021-09,TR,Turkey,1.559,1.559,52.911,52.911,26.911,68.879,6.949,50.297,97.712,61.34,63.882,27.68334,21776175.62,90.705,BBB,1283.397,70.044,1560.848
2021-09,ZA,South Africa,0.864,0.864,4.866,4.866,5.311,59.93,7.545,46.422,95.23,57.368,59.414,18.85612,58598704.71,65.643,BB,1243.678,70.044,1560.848
2021-09,AU,Australia,2.374,2.374,2.482,2.482,4.366,80.348,6.251,54.871,100.622,65.996,69.12,1.561884,60408403.82,58.124,AA,1329.956,70.044,1560.848
2021-09,CA,Canada,2.235,2.235,2.871,2.871,4.411,82.071,6.37,54.273,100.124,65.198,68.223,1.403545,23047629.02,112.949,BB,1321.982,70.044,1560.848
2021-10,IN,India,3.228,3.228,4.625,4.625,4.986,80.005,5.519,59.041,103.672,70.875,74.61,85.022332,32390599.54,127.169,BB,1382.752,70.879,1556.969
2021-10,CN,China,3.463,3.463,0.966,0.966,3.501,98.0,5.317,61.065,104.511,72.217,76.12,7.207815,32635045.75,27.719,BB,1396.174,70.879,1556.969
2021-10,US,United States,3.517,3.517,2.97,2.97,4.221,90.897,5.271,60.985,104.704,72.526,76.467,1.030286,-1824735.81,103.614,BB,1399.258,70.879,1556.969
2021-10,DE,Germany,3.318,3.318,2.318,2.318,3.816,94.571,5.442,60.189,103.992,71.388,75.186,0.940691,-2046560.12,67.606,AA,1387.879,70.879,1556.969
2021-10,JP,Japan,3.396,3.396,1.82,1.82,3.726,92.692,5.374,60.482,104.273,71.837,75.691,151.85332,31436019.46,56.113,A,1392.368,70.879,1556.969
2021-10,VN,Vietnam,2.247,2.247,2.582,2.582,4.041,72.085,6.36,53.835,100.168,65.269,68.303,25143.296403,-3978518.66,69.074,BB,1326.69,70.879,1556.969
2021-10,BR,Brazil,2.777,2.777,3.874,3.874,4.626,68.981,5.905,56.285,102.061,68.297,71.709,5.03783,75592898.34,62.658,AA,1356.969,70.879,1556.969
2021-10,KR,South Korea,2.647,2.647,2.64,2.64,4.176,89.994,6.017,56.684,101.595,67.553,70.872,1338.419282,64684634.27,80.684,AA,1349.528,70.879,1556.969
2021-10,MX,Mexico,1.956,1.956,3.848,3.848,4.671,73.548,6.609,52.48,99.128,63.605,66.431,17.618213,45829655.36,29.805,A,1310.054,70.879,1556.969
2021-10,TH,Thailand,1.125,1.125,0.192,0.192,3.096,69.092,7.321,48.176,96.162,58.859,61.091,36.255835,-4014493.14,110.34,A,1262.585,70.879,1556.969
2021-10,PL,Poland,1.22,1.22,5.07,5.07,5.256,74.138,7.24,48.901,96.501,59.401,61.701,4.076428,61375349.93,105.185,AA,1268.01,70.879,1556.969
2021-10,TR,Turkey,1.438,1.438,53.001,53.001,26.811,68.667,7.053,49.692,97.28,60.648,63.104,27.304164,48214769.5,54.831,A,1280.478,70.879,1556.969
2021-10,ZA,South Africa,0.913,0.913,5.125,5.125,5.211,60.005,7.503,46.665,95.403,57.645,59.726,18.78347,53917963.27,54.022,A,1250.454,70.879,1556.969
2021-10,AU,Australia,2.235,2.235,2.918,2.918,4.266,80.069,6.37,54.173,100.124,65.198,68.223,1.554034,38024339.15,81.314,BB,1325.982,70.879,1556.969
2021-10,CA,Canada,2.095,2.095,2.994,2.994,4.311,81.784,6.49,53.574,99.624,64.399,67.324,1.383174,36622144.41,101.375,A,1317.988,70.879,1556.969
2021-11,IN,India,3.128,3.128,4.542,4.542,4.895,79.81,5.604,58.541,103.315,70.304,73.967,84.541266,8730886.82,35.941,AAA,1381.038,71.583,1552.684
2021-11,CN,China,3.396,3.396,1.546,1.546,3.41,97.842,5.374,60.732,104.273,71.837,75.691,7.297991,-11813485.36,56.228,BB,1396.368,71.583,1552.684
2021-11,US,United States,3.463,3.463,2.598,2.598,4.13,90.779,5.317,60.715,104.511,72.217,76.12,1.013423,-17489603.29,35.647,BB,1400.174,71.583,1552.684
2021-11,DE,Germany,3.228,3.228,1.889,1.889,3.725,94.365,5.519,59.741,103.672,70.875,74.61,0.934549,21765724.25,95.932,BB,1386.752,71.583,1552.684
2021-11,JP,Japan,3.318,3.318,1.447,1.447,3.635,92.515,5.442,60.089,103.992,71.388,75.186,150.524828,51341804.24,127.583,BBB,1391.879,71.583,1552.684
2021-11,VN,Vietnam,2.387,2.387,2.389,2.389,3.95,72.336,6.24,54.533,100.666,66.066,69.199,25413.429791,7271592.75,104.178,AAA,1338.659,71.583,1552.684
2021-11,BR,Brazil,2.647,2.647,3.988,3.988,4.535,68.759,6.017,55.634,101.595,67.553,70.872,5.056649,26293594.94,78.219,AA,1353.528,71.583,1552.684
2021-11,KR,South Korea,2.512,2.512,2.876,2.876,4.085,89.694,6.133,56.01,101.114,66.783,70.006,1353.808596,-2389031.29,54.591,BB,1345.831,71.583,1552.684
2021-11,MX,Mexico,1.82,1.82,3.666,3.666,4.58,73.296,6.726,51.798,98.641,62.826,65.554,17.426496,69619863.19,105.006,AAA,1306.259,71.583,1552.684
2021-11,TH,Thailand,1.041,1.041,0.35,0.35,3.005,68.943,7.393,47.755,95.861,58.377,60.55,35.94955,42781948.85,41.37,BB,1261.774,71.583,1552.684
2021-11,PL,Poland,1.125,1.125,5.268,5.268,5.165,73.958,7.321,48.426,96.162,58.859,61.091,4.099827,68843315.38,98.026,BBB,1266.585,71.583,1552.684
2021-11,TR,Turkey,1.325,1.325,53.15,53.15,26.72,68.469,7.15,49.125,96.875,59.999,62.374,27.327947,64166332.84,94.402,A,1277.994,71.583,1552.684
2021-11,ZA,South Africa,0.974,0.974,4.941,4.941,5.12,60.1,7.451,46.972,95.623,57.996,60.121,18.97094,3969776.28,112.153,AA,1257.964,71.583,1552.684
2021-11,AU,Australia,2.095,2.095,3.46,3.46,4.175,79.79,6.49,53.474,99.624,64.399,67.324,1.550347,-16847277.84,70.344,BBB,1321.988,71.583,1552.684
2021-11,CA,Canada,1.956,1.956,3.027,3.027,4.22,81.5,6.609,52.88,99.128,63.605,66.431,1.37702,-14217440.22,29.972,AAA,1314.054,71.583,1552.684
2021-12,IN,India,3.019,3.019,4.809,4.809,4.816,79.597,5.698,57.994,102.925,69.679,73.264,83.877171,19031365.16,120.036,AAA,1378.793,72.15,1548.094
2021-12,CN,China,3.318,3.318,1.069,1.069,3.331,97.655,5.442,60.339,103.992,71.388,75.186,7.091937,69223873.08,129.787,BBB,1395.879,72.15,1548.094
2021-12,US,United States,3.396,3.396,2.814,2.814,4.051,90.632,5.374,60.382,104.273,71.837,75.691,1.023547,6303778.71,49.82,BB,1400.368,72.15,1548.094
2021-12,DE,Germany,3.128,3.128,2.123,2.123,3.646,94.135,5.604,59.241,103.315,70.304,73.967,0.945429,8599296.07,67.915,A,1385.038,72.15,1548.094
2021-12,JP,Japan,3.228,3.228,1.987,1.987,3.556,92.313,5.519,59.641,103.672,70.875,74.61,151.789532,51933048.07,112.262,A,1390.752,72.15,1548.094
2021-12,VN,Vietnam,2.524,2.524,3.144,3.144,3.871,72.583,6.122,55.221,101.158,66.852,70.084,24917.813457,69959539.18,58.779,A,1350.521,72.15,1548.094
2021-12,BR,Brazil,2.512,2.512,3.578,3.578,4.456,68.53,6.133,54.96,101.114,66.783,70.006,5.041917,67717022.65,110.308,AA,1349.831,72.15,1548.094
2021-12,KR,South Korea,2.374,2.374,2.636,2.636,4.006,89.388,6.251,55.321,100.622,65.996,69.12,1353.59554,32685729.96,74.117,BBB,1341.956,72.15,1548.094
2021-12,MX,Mexico,1.687,1.687,3.982,3.982,4.501,73.051,6.84,51.135,98.168,62.068,64.702,17.424423,-14045020.57,105.412,BBB,1302.682,72.15,1548.094
2021-12,TH,Thailand,0.968,0.968,0.414,0.414,2.926,68.814,7.456,47.392,95.602,57.962,60.083,35.651698,13518796.77,116.979,BB,1261.624,72.15,1548.094
2021-12,PL,Poland,1.041,1.041,5.08,5.08,5.086,73.798,7.393,48.005,95.861,58.377,60.55,4.019247,17448813.55,38.308,BBB,1265.774,72.15,1548.094
2021-12,TR,Turkey,1.22,1.22,52.924,52.924,26.641,68.285,7.24,48.601,96.501,59.401,61.701,27.638006,-16295161.75,33.23,AA,1276.01,72.15,1548.094
2021-12,ZA,South Africa,1.048,1.048,5.17,5.17,5.041,60.214,7.387,47.34,95.886,58.417,60.595,18.953494,14813287.35,35.237,AA,1266.174,72.15,1548.094
2021-12,AU,Australia,1.956,1.956,2.703,2.703,4.096,79.512,6.609,52.78,99.128,63.605,66.431,1.541801,65790236.51,58.026,BB,1318.054,72.15,1548.094
2021-12,CA,Canada,1.82,1.82,2.936,2.936,4.141,81.22,6.726,52.198,98.641,62.826,65.554,1.379891,50856931.29,40.879,BB,1310.259,72.15,1548.094
2022-01,IN,India,2.901,2.901,5.133,5.133,4.75,79.368,5.799,57.407,102.505,69.008,72.509,84.036102,43822389.08,59.691,BB,1376.082,97.575,1543.305
2022-01,CN,China,3.228,3.228,1.53,1.53,3.265,97.442,5.519,59.891,103.672,70.875,74.61,7.18576,27933586.6,87.412,AAA,1394.752,97.575,1543.305
2022-01,US,United States,3.318,3.318,2.803,2.803,3.985,90.459,5.442,59.989,103.992,71.388,75.186,1.004508,-8745369.93,37.368,AA,1399.879,97.575,1543.305
2022-01,DE,Germany,3.019,3.019,2.204,2.204,3.58,93.883,5.698,58.694,102.925,69.679,73.264,0.924151,56349633.3,34.308,BB,1382.793,97.575,1543.305
2022-01,JP,Japan,3.128,3.128,2.232,2.232,3.49,92.088,5.604,59.141,103.315,70.304,73.967,150.038177,63178901.24,52.632,AA,1389.038,97.575,1543.305
2022-01,VN,Vietnam,2.658,2.658,2.684,2.684,3.805,72.825,6.007,55.892,101.637,67.62,70.947,24560.361083,79498259.81,97.382,AAA,1362.198,97.575,1543.305
2022-01,BR,Brazil,2.374,2.374,4.215,4.215,4.39,68.296,6.251,54.271,100.622,65.996,69.12,5.013079,-14993908.48,96.8,AA,1345.956,97.575,1543.305
2022-01,KR,South Korea,2.235,2.235,3.327,3.327,3.94,89.077,6.37,54.623,100.124,65.198,68.223,1338.58679,-14053223.0,67.164,AAA,1337.982,97.575,1543.305
2022-01,MX,Mexico,1.559,1.559,4.323,4.323,4.435,72.815,6.949,50.497,97.712,61.34,63.882,17.365173,67480131.91,83.118,AA,1299.397,97.575,1543.305
2022-01,TH,Thailand,0.908,0.908,0.617,0.617,2.86,68.707,7.507,47.091,95.386,57.618,59.695,36.263187,30117234.25,65.339,BB,1262.178,97.575,1543.305
2022-01,PL,Poland,0.968,0.968,5.364,5.364,5.02,73.66,7.456,47.642,95.602,57.962,60.083,4.011584,13482427.27,48.751,BB,1265.624,97.575,1543.305
2022-01,TR,Turkey,1.125,1.125,53.175,53.175,26.575,68.119,7.321,48.126,96.162,58.859,61.091,27.110159,24505016.66,70.058,A,1274.585,97.575,1543.305
2022-01,ZA,South Africa,1.133,1.133,5.371,5.371,4.975,60.346,7.314,47.766,96.19,58.904,61.142,18.527003,74418445.67,103.793,A,1275.041,97.575,1543.305
2022-01,AU,Australia,1.82,1.82,3.515,3.515,4.03,79.239,6.726,52.098,98.641,62.826,65.554,1.550177,-16393480.52,97.749,BBB,1314.259,97.575,1543.305
2022-01,CA,Canada,1.687,1.687,3.042,3.042,4.075,80.948,6.84,51.535,98.168,62.068,64.702,1.359343,11709289.45,88.316,A,1306.682,97.575,1543.305
2022-02,IN,India,2.777,2.777,5.173,5.173,4.698,79.125,5.905,56.785,102.061,68.297,71.709,85.295882,29758701.03,95.244,BB,1372.969,97.856,1538.427
2022-02,CN,China,3.128,3.128,1.271,1.271,3.213,97.204,5.604,59.391,103.315,70.304,73.967,7.192878,-9083034.59,48.642,AA,1393.038,97.856,1538.427
2022-02,US,United States,3.228,3.228,3.947,3.947,3.933,90.262,5.519,59.541,103.672,70.875,74.61,1.018838,-14009998.63,57.067,BBB,1398.752,97.856,1538.427
2022-02,DE,Germany,2.901,2.901,1.983,1.983,3.528,93.613,5.799,58.107,102.505,69.008,72.509,0.935145,-17886088.05,80.331,BB,1380.082,97.856,1538.427
2022-02,JP,Japan,3.019,3.019,2.465,2.465,3.438,91.842,5.698,58.594,102.925,69.679,73.264,149.595539,44435056.81,105.634,BB,1386.793,97.856,1538.427
2022-02,VN,Vietnam,2.788,2.788,2.57,2.57,3.753,73.059,5.896,56.541,102.101,68.361,71.782,24877.674008,33206491.81,41.098,AAA,1373.613,97.856,1538.427
2022-02,BR,Brazil,2.235,2.235,3.811,3.811,4.338,68.059,6.37,53.573,100.124,65.198,68.223,4.975455,28057604.39,70.077,BBB,1341.982,97.856,1538.427
2022-02,KR,South Korea,2.095,2.095,3.098,3.098,3.888,88.766,6.49,53.924,99.624,64.399,67.324,1324.016934,20277919.02,34.867,A,1333.988,97.856,1538.427
2022-02,MX,Mexico,1.438,1.438,4.528,4.528,4.383,72.591,7.053,49.892,97.28,60.648,63.104,17.408986,28338181.53,93.665,AA,1296.478,97.856,1538.427
2022-02,TH,Thailand,0.861,0.861,0.938,0.938,2.808,68.623,7.548,46.854,95.217,57.347,59.39,36.053791,46099904.36,83.078,A,1263.469,97.856,1538.427
2022-02,PL,Poland,0.908,0.908,5.697,5.697,4.968,73.545,7.507,47.341,95.386,57.618,59.695,4.103964,-14426016.63,119.213,AAA,1266.178,97.856,1538.427
2022-02,TR,Turkey,1.041,1.041,53.52,53.52,26.523,67.972,7.393,47.705,95.861,58.377,60.55,27.505378,35743292.56,40.293,AAA,1273.774,97.856,1538.427
2022-02,ZA,South Africa,1.229,1.229,5.217,5.217,4.923,60.495,7.232,48.245,96.532,59.452,61.758,18.690554,-2544872.63,101.303,A,1284.518,97.856,1538.427
2022-02,AU,Australia,1.687,1.687,3.073,3.073,3.978,78.974,6.84,51.435,98.168,62.068,64.702,1.533974,78350852.12,70.982,AAA,1310.682,97.856,1538.427
2022-02,CA,Canada,1.559,1.559,3.694,3.694,4.023,80.687,6.949,50.897,97.712,61.34,63.882,1.349679,-17804631.38,119.164,AA,1303.397,97.856,1538.427
2022-03,IN,India,2.647,2.647,5.199,5.199,4.66,78.871,6.017,56.134,101.595,67.553,70.872,83.858539,52238365.37,83.036,BB,1369.528,97.988,1533.568
2022-03,CN,China,3.019,3.019,1.79,1.79,3.175,96.945,5.698,58.844,102.925,69.679,73.264,7.24887,79617703.89,111.23,A,1390.793,97.988,1533.568
2022-03,US,United States,3.128,3.128,3.775,3.775,3.895,90.042,5.604,59.041,103.315,70.304,73.967,1.015518,78183905.13,98.37,BB,1397.038,97.988,1533.568
2022-03,DE,Germany,2.777,2.777,2.354,2.354,3.49,93.327,5.905,57.485,102.061,68.297,71.709,0.934662,57945673.59,72.93,AAA,1376.969,97.988,1533.568
2022-03,JP,Japan,2.901,2.901,1.903,1.903,3.4,91.578,5.799,58.007,102.505,69.008,72.509,151.436178,34311287.8,66.029,BBB,1384.082,97.988,1533.568
2022-03,VN,Vietnam,2.912,2.912,3.169,3.169,3.715,73.282,5.79,57.161,102.543,69.069,72.578,24699.902245,14237714.65,80.857,AA,1384.693,97.988,1533.568
