date,commodity_code,country_code,region,commodity,historical_demand_units,forecast_demand_units,actual_demand_units,demand_units,demand_variance_percent,seasonal_index,trend_component,cyclical_component,irregular_component,demand_type,customer_segment_breakdown,is_anomaly
2021-04,COP,AU,Oceania,Copper,81789,83442,82243,82243,0.555,1,1.9375,0.938,0.0056,baseline,"{""enterprise"": 34542, ""mid_market"": 27140, ""small_business"": 14804, ""startup"": 5757}",false
2021-04,PLA,AU,Oceania,Plastic,69822,66145,75627,75627,8.315,1,1.5437,0.938,0.0831,baseline,"{""enterprise"": 31764, ""mid_market"": 24957, ""small_business"": 13613, ""startup"": 5294}",false
2021-04,CTN,AU,Oceania,Cotton,97265,94600,93922,93922,-3.437,1,1.4125,0.938,-0.0344,baseline,"{""enterprise"": 39447, ""mid_market"": 30994, ""small_business"": 16906, ""startup"": 6575}",false
2021-04,SLC,AU,Oceania,Silicon,93632,89284,96927,96927,3.519,1,2.2,0.938,0.0352,baseline,"{""enterprise"": 40710, ""mid_market"": 31986, ""small_business"": 17447, ""startup"": 6785}",false
2021-04,ALM,AU,Oceania,Aluminum,110183,110712,121437,121437,10.213,1,1.8062,0.938,0.1021,baseline,"{""enterprise"": 51004, ""mid_market"": 40074, ""small_business"": 21859, ""startup"": 8501}",false
2021-04,LIT,AU,Oceania,Lithium,143190,146319,149409,149409,4.343,1,5.0875,0.938,0.0434,baseline,"{""enterprise"": 62752, ""mid_market"": 49305, ""small_business"": 26894, ""startup"": 10459}",false
2021-04,NIC,AU,Oceania,Nickel,223739,212612,237544,237544,6.17,1,3.25,0.938,0.0617,baseline,"{""enterprise"": 99769, ""mid_market"": 78390, ""small_business"": 42758, ""startup"": 16628}",false
2021-04,REE,AU,Oceania,Rare Earth,189420,185930,201679,201679,6.472,1,3.775,0.938,0.0647,baseline,"{""enterprise"": 84706, ""mid_market"": 66554, ""small_business"": 36302, ""startup"": 14118}",false
2021-04,SEM,AU,Oceania,Semiconductors,156927,159202,197397,197397,25.789,1,2.725,0.938,0.2579,baseline,"{""enterprise"": 82907, ""mid_market"": 65141, ""small_business"": 35532, ""startup"": 13818}",false
2021-04,RBR,AU,Oceania,Rubber,120803,113777,106636,106636,-11.728,1,1.675,0.938,-0.1173,baseline,"{""enterprise"": 44787, ""mid_market"": 35190, ""small_business"": 19195, ""startup"": 7465}",false
2021-04,TIM,AU,Oceania,Timber,105792,105866,98834,98834,-6.577,1,1.9375,0.938,-0.0658,baseline,"{""enterprise"": 41511, ""mid_market"": 32615, ""small_business"": 17790, ""startup"": 6918}",false
2021-04,CEM,AU,Oceania,Cement,37046,37658,37355,37355,0.834,1,1.6225,0.938,0.0083,baseline,"{""enterprise"": 15689, ""mid_market"": 12327, ""small_business"": 6724, ""startup"": 2615}",false
2021-04,GLS,AU,Oceania,Glass,66271,67607,71627,71627,8.081,1,1.7275,0.938,0.0808,baseline,"{""enterprise"": 30083, ""mid_market"": 23637, ""small_business"": 12893, ""startup"": 5014}",false
2021-04,PAP,AU,Oceania,Paper,94551,96938,109741,109741,16.065,1,1.465,0.938,0.1606,baseline,"{""enterprise"": 46091, ""mid_market"": 36215, ""small_business"": 19753, ""startup"": 7682}",false
2021-04,STL,CA,North America,Steel,83959,81555,88718,88718,5.668,1,1.675,0.938,0.0567,baseline,"{""enterprise"": 37262, ""mid_market"": 29277, ""small_business"": 15969, ""startup"": 6210}",false
2021-04,COP,CA,North America,Copper,80902,78386,93197,93197,15.198,1,1.9375,0.938,0.152,baseline,"{""enterprise"": 39143, ""mid_market"": 30755, ""small_business"": 16776, ""startup"": 6524}",false
2021-04,PLA,CA,North America,Plastic,69065,71308,71138,71138,3.002,1,1.5437,0.938,0.03,baseline,"{""enterprise"": 29878, ""mid_market"": 23476, ""small_business"": 12805, ""startup"": 4980}",false
2021-04,CTN,CA,North America,Cotton,96210,96226,88455,88455,-8.06,1,1.4125,0.938,-0.0806,baseline,"{""enterprise"": 37151, ""mid_market"": 29190, ""small_business"": 15922, ""startup"": 6192}",false
2021-04,SLC,CA,North America,Silicon,92617,89285,86643,86643,-6.45,1,2.2,0.938,-0.0645,baseline,"{""enterprise"": 36390, ""mid_market"": 28592, ""small_business"": 15596, ""startup"": 6065}",false
2021-04,ALM,CA,North America,Aluminum,108989,107251,117618,117618,7.917,1,1.8062,0.938,0.0792,baseline,"{""enterprise"": 49400, ""mid_market"": 38814, ""small_business"": 21171, ""startup"": 8233}",false
2021-04,LIT,CA,North America,Lithium,141638,140143,143386,143386,1.235,1,5.0875,0.938,0.0123,baseline,"{""enterprise"": 60222, ""mid_market"": 47318, ""small_business"": 25810, ""startup"": 10037}",false
2021-04,NIC,CA,North America,Nickel,221314,224177,212076,212076,-4.174,1,3.25,0.938,-0.0417,baseline,"{""enterprise"": 89072, ""mid_market"": 69985, ""small_business"": 38174, ""startup"": 14845}",false
2021-04,REE,CA,North America,Rare Earth,187366,187637,176771,176771,-5.655,1,3.775,0.938,-0.0565,baseline,"{""enterprise"": 74244, ""mid_market"": 58335, ""small_business"": 31819, ""startup"": 12374}",false
2021-04,SEM,CA,North America,Semiconductors,155225,159724,151929,151929,-2.124,1,2.725,0.938,-0.0212,baseline,"{""enterprise"": 63810, ""mid_market"": 50137, ""small_business"": 27347, ""startup"": 10635}",false
2021-04,RBR,CA,North America,Rubber,119494,117425,132213,132213,10.644,1,1.675,0.938,0.1064,baseline,"{""enterprise"": 55530, ""mid_market"": 43630, ""small_business"": 23798, ""startup"": 9255}",false
2021-04,TIM,CA,North America,Timber,104645,109688,117335,117335,12.126,1,1.9375,0.938,0.1213,baseline,"{""enterprise"": 49281, ""mid_market"": 38721, ""small_business"": 21120, ""startup"": 8213}",false
2021-04,CEM,CA,North America,Cement,36645,35784,40746,40746,11.193,1,1.6225,0.938,0.1119,baseline,"{""enterprise"": 17114, ""mid_market"": 13446, ""small_business"": 7334, ""startup"": 2852}",false
2021-04,GLS,CA,North America,Glass,65553,63094,74431,74431,13.544,1,1.7275,0.938,0.1354,baseline,"{""enterprise"": 31261, ""mid_market"": 24562, ""small_business"": 13398, ""startup"": 5210}",false
2021-04,PAP,CA,North America,Paper,93526,95641,95019,95019,1.597,1,1.465,0.938,0.016,baseline,"{""enterprise"": 39908, ""mid_market"": 31357, ""small_business"": 17104, ""startup"": 6651}",false
2021-05,STL,IN,Asia,Steel,60518,62488,63461,63461,4.863,1,1.684,0.9679,0.0486,baseline,"{""enterprise"": 26654, ""mid_market"": 20942, ""small_business"": 11423, ""startup"": 4442}",false
2021-05,COP,IN,Asia,Copper,58377,59892,57368,57368,-1.728,1,1.95,0.9679,-0.0173,baseline,"{""enterprise"": 24095, ""mid_market"": 18932, ""small_business"": 10326, ""startup"": 4016}",false
2021-05,PLA,IN,Asia,Plastic,49749,48250,48045,48045,-3.424,1,1.551,0.9679,-0.0342,baseline,"{""enterprise"": 20179, ""mid_market"": 15855, ""small_business"": 8648, ""startup"": 3363}",false
2021-05,CTN,IN,Asia,Cotton,69247,68970,68560,68560,-0.992,1,1.418,0.9679,-0.0099,baseline,"{""enterprise"": 28795, ""mid_market"": 22625, ""small_business"": 12341, ""startup"": 4799}",false
2021-05,SLC,IN,Asia,Silicon,66885,64907,58900,58900,-11.938,1,2.216,0.9679,-0.1194,baseline,"{""enterprise"": 24738, ""mid_market"": 19437, ""small_business"": 10602, ""startup"": 4123}",false
2021-05,ALM,IN,Asia,Aluminum,78605,76044,78752,78752,0.187,1,1.817,0.9679,0.0019,baseline,"{""enterprise"": 33076, ""mid_market"": 25988, ""small_business"": 14175, ""startup"": 5513}",false
2021-05,LIT,IN,Asia,Lithium,102636,103114,104791,104791,2.1,1,5.142,0.9679,0.021,baseline,"{""enterprise"": 44013, ""mid_market"": 34581, ""small_business"": 18863, ""startup"": 7335}",false
2021-05,NIC,IN,Asia,Nickel,160137,157259,163459,163459,2.074,1,3.28,0.9679,0.0207,baseline,"{""enterprise"": 68653, ""mid_market"": 53942, ""small_business"": 29423, ""startup"": 11442}",false
2021-05,REE,IN,Asia,Rare Earth,135650,137183,127317,127317,-6.143,1,3.812,0.9679,-0.0614,baseline,"{""enterprise"": 53473, ""mid_market"": 42015, ""small_business"": 22917, ""startup"": 8912}",false
2021-05,SEM,IN,Asia,Semiconductors,112229,114385,112782,112782,0.493,1,2.748,0.9679,0.0049,baseline,"{""enterprise"": 47369, ""mid_market"": 37218, ""small_business"": 20301, ""startup"": 7895}",false
2021-05,RBR,IN,Asia,Rubber,86132,90060,95714,95714,11.125,1,1.684,0.9679,0.1112,baseline,"{""enterprise"": 40200, ""mid_market"": 31586, ""small_business"": 17229, ""startup"": 6700}",false
2021-05,TIM,IN,Asia,Timber,75510,74589,73439,73439,-2.742,1,1.95,0.9679,-0.0274,baseline,"{""enterprise"": 30845, ""mid_market"": 24235, ""small_business"": 13219, ""startup"": 5141}",false
2021-05,CEM,IN,Asia,Cement,26407,25548,28317,28317,7.232,1,1.6308,0.9679,0.0723,baseline,"{""enterprise"": 11893, ""mid_market"": 9345, ""small_business"": 5097, ""startup"": 1982}",false
2021-05,GLS,IN,Asia,Glass,47262,47884,44437,44437,-5.978,1,1.7372,0.9679,-0.0598,baseline,"{""enterprise"": 18664, ""mid_market"": 14664, ""small_business"": 7999, ""startup"": 3111}",false
2021-05,PAP,IN,Asia,Paper,67338,65163,60509,60509,-10.141,1,1.4712,0.9679,-0.1014,baseline,"{""enterprise"": 25414, ""mid_market"": 19968, ""small_business"": 10892, ""startup"": 4236}",false
2021-05,STL,CN,Asia,Steel,68233,66277,67906,67906,-0.48,1,1.684,0.9679,-0.0048,baseline,"{""enterprise"": 28521, ""mid_market"": 22409, ""small_business"": 12223, ""startup"": 4753}",false
2021-05,COP,CN,Asia,Copper,65819,62902,59550,59550,-9.524,1,1.95,0.9679,-0.0952,baseline,"{""enterprise"": 25011, ""mid_market"": 19652, ""small_business"": 10719, ""startup"": 4169}",false
2021-05,PLA,CN,Asia,Plastic,56091,57054,47840,47840,-14.708,1,1.551,0.9679,-0.1471,baseline,"{""enterprise"": 20093, ""mid_market"": 15788, ""small_business"": 8611, ""startup"": 3349}",false
2021-05,CTN,CN,Asia,Cotton,78074,81474,79747,79747,2.143,1,1.418,0.9679,0.0214,baseline,"{""enterprise"": 33494, ""mid_market"": 26317, ""small_business"": 14355, ""startup"": 5582}",false
2021-05,SLC,CN,Asia,Silicon,75411,73170,74473,74473,-1.245,1,2.216,0.9679,-0.0124,baseline,"{""enterprise"": 31279, ""mid_market"": 24576, ""small_business"": 13405, ""startup"": 5213}",false
2021-05,ALM,CN,Asia,Aluminum,88625,87807,95004,95004,7.198,1,1.817,0.9679,0.072,baseline,"{""enterprise"": 39902, ""mid_market"": 31352, ""small_business"": 17101, ""startup"": 6650}",false
2021-05,LIT,CN,Asia,Lithium,115719,118750,135434,135434,17.037,1,5.142,0.9679,0.1704,baseline,"{""enterprise"": 56883, ""mid_market"": 44693, ""small_business"": 24378, ""startup"": 9480}",false
2021-05,NIC,CN,Asia,Nickel,180550,184376,184620,184620,2.254,1,3.28,0.9679,0.0225,baseline,"{""enterprise"": 77541, ""mid_market"": 60925, ""small_business"": 33232, ""startup"": 12923}",false
2021-05,REE,CN,Asia,Rare Earth,152942,151823,175810,175810,14.952,1,3.812,0.9679,0.1495,baseline,"{""enterprise"": 73840, ""mid_market"": 58017, ""small_business"": 31646, ""startup"": 12307}",false
2021-05,SEM,CN,Asia,Semiconductors,126535,134503,126719,126719,0.145,1,2.748,0.9679,0.0015,baseline,"{""enterprise"": 53222, ""mid_market"": 41817, ""small_business"": 22809, ""startup"": 8870}",false
2021-05,RBR,CN,Asia,Rubber,97112,95066,88502,88502,-8.865,1,1.684,0.9679,-0.0887,baseline,"{""enterprise"": 37171, ""mid_market"": 29206, ""small_business"": 15930, ""startup"": 6195}",false
2021-05,TIM,CN,Asia,Timber,85135,83511,95591,95591,12.281,1,1.95,0.9679,0.1228,baseline,"{""enterprise"": 40148, ""mid_market"": 31545, ""small_business"": 17206, ""startup"": 6691}",false
2021-05,CEM,CN,Asia,Cement,29773,29721,28734,28734,-3.49,1,1.6308,0.9679,-0.0349,baseline,"{""enterprise"": 12068, ""mid_market"": 9482, ""small_business"": 5172, ""startup"": 2011}",false
2021-05,GLS,CN,Asia,Glass,53287,53680,62913,62913,18.066,1,1.7372,0.9679,0.1807,baseline,"{""enterprise"": 26424, ""mid_market"": 20762, ""small_business"": 11325, ""startup"": 4404}",false
2021-05,PAP,CN,Asia,Paper,75922,79771,86374,86374,13.767,1,1.4712,0.9679,0.1377,baseline,"{""enterprise"": 36277, ""mid_market"": 28504, ""small_business"": 15547, ""startup"": 6046}",false
2021-05,STL,US,North America,Steel,90125,91921,89845,89845,-0.311,1,1.684,0.9679,-0.0031,baseline,"{""enterprise"": 37735, ""mid_market"": 29649, ""small_business"": 16172, ""startup"": 6289}",false
2021-05,COP,US,North America,Copper,86936,86440,69809,69809,-19.7,1,1.95,0.9679,-0.197,baseline,"{""enterprise"": 29320, ""mid_market"": 23037, ""small_business"": 12566, ""startup"": 4887}",false
2021-05,PLA,US,North America,Plastic,74087,74331,73424,73424,-0.894,1,1.551,0.9679,-0.0089,baseline,"{""enterprise"": 30838, ""mid_market"": 24230, ""small_business"": 13216, ""startup"": 5140}",false
2021-05,CTN,US,North America,Cotton,103123,100758,107317,107317,4.067,1,1.418,0.9679,0.0407,baseline,"{""enterprise"": 45073, ""mid_market"": 35415, ""small_business"": 19317, ""startup"": 7512}",false
2021-05,SLC,US,North America,Silicon,99606,98331,93389,93389,-6.242,1,2.216,0.9679,-0.0624,baseline,"{""enterprise"": 39224, ""mid_market"": 30819, ""small_business"": 16810, ""startup"": 6537}",false
2021-05,ALM,US,North America,Aluminum,117060,122316,107043,107043,-8.557,1,1.817,0.9679,-0.0856,baseline,"{""enterprise"": 44958, ""mid_market"": 35324, ""small_business"": 19268, ""startup"": 7493}",false
2021-05,LIT,US,North America,Lithium,152846,156980,142764,142764,-6.596,1,5.142,0.9679,-0.066,baseline,"{""enterprise"": 59961, ""mid_market"": 47112, ""small_business"": 25698, ""startup"": 9994}",false
2021-05,NIC,US,North America,Nickel,238477,228182,228205,228205,-4.308,1,3.28,0.9679,-0.0431,baseline,"{""enterprise"": 95846, ""mid_market"": 75308, ""small_business"": 41077, ""startup"": 15974}",false
2021-05,REE,US,North America,Rare Earth,202011,200589,202060,202060,0.024,1,3.812,0.9679,0.0002,baseline,"{""enterprise"": 84865, ""mid_market"": 66680, ""small_business"": 36371, ""startup"": 14144}",false
2021-05,SEM,US,North America,Semiconductors,167133,169674,180574,180574,8.042,1,2.748,0.9679,0.0804,baseline,"{""enterprise"": 75841, ""mid_market"": 59590, ""small_business"": 32503, ""startup"": 12640}",false
2021-05,RBR,US,North America,Rubber,128269,128261,122526,122526,-4.477,1,1.684,0.9679,-0.0448,baseline,"{""enterprise"": 51461, ""mid_market"": 40434, ""small_business"": 22055, ""startup"": 8577}",false
2021-05,TIM,US,North America,Timber,112450,106772,96305,96305,-14.357,1,1.95,0.9679,-0.1436,baseline,"{""enterprise"": 40448, ""mid_market"": 31781, ""small_business"": 17335, ""startup"": 6741}",false
2021-05,CEM,US,North America,Cement,39326,40614,40544,40544,3.098,1,1.6308,0.9679,0.031,baseline,"{""enterprise"": 17029, ""mid_market"": 13380, ""small_business"": 7298, ""startup"": 2838}",false
2021-05,GLS,US,North America,Glass,70383,70201,70761,70761,0.536,1,1.7372,0.9679,0.0054,baseline,"{""enterprise"": 29720, ""mid_market"": 23351, ""small_business"": 12737, ""startup"": 4953}",false
2021-05,PAP,US,North America,Paper,100280,98941,107808,107808,7.507,1,1.4712,0.9679,0.0751,baseline,"{""enterprise"": 45280, ""mid_market"": 35577, ""small_business"": 19406, ""startup"": 7547}",false
2021-05,STL,DE,Europe,Steel,87404,85729,80548,80548,-7.844,1,1.684,0.9679,-0.0784,baseline,"{""enterprise"": 33830, ""mid_market"": 26581, ""small_business"": 14499, ""startup"": 5638}",false
2021-05,COP,DE,Europe,Copper,84311,86412,78268,78268,-7.168,1,1.95,0.9679,-0.0717,baseline,"{""enterprise"": 32873, ""mid_market"": 25829, ""small_business"": 14088, ""startup"": 5479}",false
2021-05,PLA,DE,Europe,Plastic,71850,73848,78578,78578,9.364,1,1.551,0.9679,0.0936,baseline,"{""enterprise"": 33003, ""mid_market"": 25931, ""small_business"": 14144, ""startup"": 5500}",false
2021-05,CTN,DE,Europe,Cotton,100010,100135,101166,101166,1.156,1,1.418,0.9679,0.0116,baseline,"{""enterprise"": 42490, ""mid_market"": 33385, ""small_business"": 18210, ""startup"": 7082}",false
2021-05,SLC,DE,Europe,Silicon,96599,94504,102728,102728,6.345,1,2.216,0.9679,0.0634,baseline,"{""enterprise"": 43146, ""mid_market"": 33900, ""small_business"": 18491, ""startup"": 7191}",false
2021-05,ALM,DE,Europe,Aluminum,113525,111136,123791,123791,9.043,1,1.817,0.9679,0.0904,baseline,"{""enterprise"": 51993, ""mid_market"": 40851, ""small_business"": 22283, ""startup"": 8665}",false
2021-05,LIT,DE,Europe,Lithium,148232,144917,178799,178799,20.621,1,5.142,0.9679,0.2062,baseline,"{""enterprise"": 75096, ""mid_market"": 59004, ""small_business"": 32184, ""startup"": 12516}",false
2021-05,NIC,DE,Europe,Nickel,231277,224273,216600,216600,-6.346,1,3.28,0.9679,-0.0635,baseline,"{""enterprise"": 90972, ""mid_market"": 71478, ""small_business"": 38988, ""startup"": 15162}",false
2021-05,REE,DE,Europe,Rare Earth,195912,183894,204668,204668,4.47,1,3.812,0.9679,0.0447,baseline,"{""enterprise"": 85961, ""mid_market"": 67541, ""small_business"": 36840, ""startup"": 14327}",false
2021-05,SEM,DE,Europe,Semiconductors,162086,162978,146947,146947,-9.34,1,2.748,0.9679,-0.0934,baseline,"{""enterprise"": 61718, ""mid_market"": 48493, ""small_business"": 26451, ""startup"": 10286}",false
2021-05,RBR,DE,Europe,Rubber,124396,124195,93830,93830,-24.572,1,1.684,0.9679,-0.2457,baseline,"{""enterprise"": 39409, ""mid_market"": 30964, ""small_business"": 16889, ""startup"": 6568}",false
2021-05,TIM,DE,Europe,Timber,109055,111150,113234,113234,3.832,1,1.95,0.9679,0.0383,baseline,"{""enterprise"": 47559, ""mid_market"": 37367, ""small_business"": 20382, ""startup"": 7926}",false
2021-05,CEM,DE,Europe,Cement,38138,35260,34647,34647,-9.153,1,1.6308,0.9679,-0.0915,baseline,"{""enterprise"": 14552, ""mid_market"": 11434, ""small_business"": 6237, ""startup"": 2425}",false
2021-05,GLS,DE,Europe,Glass,68258,68428,70334,70334,3.04,1,1.7372,0.9679,0.0304,baseline,"{""enterprise"": 29540, ""mid_market"": 23210, ""small_business"": 12660, ""startup"": 4923}",false
2021-05,PAP,DE,Europe,Paper,97253,99261,85874,85874,-11.7,1,1.4712,0.9679,-0.117,baseline,"{""enterprise"": 36067, ""mid_market"": 28339, ""small_business"": 15457, ""startup"": 6011}",false
2021-05,STL,JP,Asia,Steel,85227,84710,80425,80425,-5.634,1,1.684,0.9679,-0.0563,baseline,"{""enterprise"": 33779, ""mid_market"": 26540, ""small_business"": 14477, ""startup"": 5630}",false
2021-05,COP,JP,Asia,Copper,82211,83011,74042,74042,-9.936,1,1.95,0.9679,-0.0994,baseline,"{""enterprise"": 31098, ""mid_market"": 24434, ""small_business"": 13328, ""startup"": 5183}",false
2021-05,PLA,JP,Asia,Plastic,70060,70539,70195,70195,0.192,1,1.551,0.9679,0.0019,baseline,"{""enterprise"": 29482, ""mid_market"": 23164, ""small_business"": 12635, ""startup"": 4914}",false
2021-05,CTN,JP,Asia,Cotton,97519,100905,94534,94534,-3.06,1,1.418,0.9679,-0.0306,baseline,"{""enterprise"": 39705, ""mid_market"": 31197, ""small_business"": 17016, ""startup"": 6617}",false
2021-05,SLC,JP,Asia,Silicon,94193,94879,89412,89412,-5.076,1,2.216,0.9679,-0.0508,baseline,"{""enterprise"": 37553, ""mid_market"": 29506, ""small_business"": 16094, ""startup"": 6259}",false
2021-05,ALM,JP,Asia,Aluminum,110698,114685,115281,115281,4.14,1,1.817,0.9679,0.0414,baseline,"{""enterprise"": 48418, ""mid_market"": 38043, ""small_business"": 20751, ""startup"": 8070}",false
2021-05,LIT,JP,Asia,Lithium,144540,141451,158564,158564,9.703,1,5.142,0.9679,0.097,baseline,"{""enterprise"": 66597, ""mid_market"": 52326, ""small_business"": 28542, ""startup"": 11099}",false
2021-05,NIC,JP,Asia,Nickel,225517,227926,227961,227961,1.084,1,3.28,0.9679,0.0108,baseline,"{""enterprise"": 95744, ""mid_market"": 75227, ""small_business"": 41033, ""startup"": 15957}",false
2021-05,REE,JP,Asia,Rare Earth,191032,195265,189446,189446,-0.83,1,3.812,0.9679,-0.0083,baseline,"{""enterprise"": 79567, ""mid_market"": 62517, ""small_business"": 34100, ""startup"": 13261}",false
2021-05,SEM,JP,Asia,Semiconductors,158049,155752,164272,164272,3.937,1,2.748,0.9679,0.0394,baseline,"{""enterprise"": 68995, ""mid_market"": 54210, ""small_business"": 29569, ""startup"": 11499}",false
2021-05,RBR,JP,Asia,Rubber,121298,118045,112433,112433,-7.308,1,1.684,0.9679,-0.0731,baseline,"{""enterprise"": 47222, ""mid_market"": 37103, ""small_business"": 20238, ""startup"": 7870}",false
