log_id,timestamp,user_id,user_role,action_type,entity_type,entity_id,field_changed,old_value,new_value,ip_address,user_agent,session_id,result,error_message,duration_ms
LOG-0034563,2019-03-21T12:38:00Z,USR-0047,analyst,SUBMIT,purchase_order,PO-143910,,,,10.25.151.36,Edge/Windows,SES-017479,success,,2351
LOG-0034564,2024-10-02T23:04:00Z,USR-0037,procurement_manager,UPDATE,purchase_order,PO-124351,payment_terms,pending,,10.211.248.115,Chrome/macOS,SES-022515,success,,1240
LOG-0034565,2023-04-11T00:19:00Z,USR-0054,viewer,CREATE,purchase_order,PO-112418,,,,10.193.141.98,Safari/macOS,SES-015502,success,,54
LOG-0034566,2023-07-13T23:10:00Z,USR-0009,analyst,UPDATE,purchase_order,PO-140829,status,pending,,10.39.224.15,API-client/2.1,SES-014751,success,,884
LOG-0034567,2015-04-27T11:07:00Z,USR-0029,procurement_manager,UPDATE,purchase_order,PO-139803,status,pending,,10.11.250.222,Chrome/macOS,SES-023550,success,,1546
LOG-0034568,2016-02-04T11:45:00Z,USR-0075,analyst,LOGOUT,purchase_order,PO-119126,,,,10.153.108.53,Chrome/macOS,SES-012477,success,,250
LOG-0034569,2022-01-13T13:56:00Z,USR-0027,admin,SUBMIT,purchase_order,PO-120586,,,,10.174.232.85,Edge/Windows,SES-003944,success,,1666
LOG-0034570,2021-08-30T07:33:00Z,USR-0009,admin,APPROVE,purchase_order,PO-146676,risk_score,,approved,10.23.92.42,API-client/2.1,SES-009171,success,,276
LOG-0034571,2019-03-21T19:25:00Z,USR-0075,procurement_manager,VIEW,purchase_order,PO-119568,,,,10.192.133.213,Edge/Windows,SES-021325,success,,2370
LOG-0034572,2018-03-07T20:42:00Z,USR-0074,procurement_manager,CANCEL,purchase_order,PO-113610,,,,10.188.65.194,API-client/2.1,SES-018872,success,,772
LOG-0034573,2015-03-11T15:21:00Z,USR-0046,analyst,CREATE,purchase_order,PO-149204,,,,10.90.7.45,Safari/macOS,SES-009089,success,,952
LOG-0034574,2021-06-09T22:28:00Z,USR-0074,admin,UPDATE,purchase_order,PO-139034,payment_terms,pending,,10.74.114.35,Edge/Windows,SES-023989,success,,1335
LOG-0034575,2020-08-05T00:58:00Z,USR-0032,viewer,VIEW,purchase_order,PO-143700,,,,10.138.155.124,Edge/Windows,SES-013836,success,,758
LOG-0034576,2019-12-09T11:18:00Z,USR-0033,procurement_manager,UPDATE,purchase_order,PO-125771,total_usd,pending,,10.146.105.81,Edge/Windows,SES-022077,success,,864
LOG-0034577,2021-11-12T06:55:00Z,USR-0077,admin,APPROVE,purchase_order,PO-104868,status,,approved,10.205.249.183,API-client/2.1,SES-018285,success,,1493
LOG-0034578,2023-05-24T12:10:00Z,USR-0014,viewer,CANCEL,purchase_order,PO-143750,,,,10.146.225.110,Safari/macOS,SES-011194,success,,833
LOG-0034579,2019-10-26T08:13:00Z,USR-0040,admin,CREATE,purchase_order,PO-131167,,,,10.74.116.243,API-client/2.1,SES-017754,success,,228
LOG-0034580,2020-05-16T12:45:00Z,USR-0058,analyst,VIEW,purchase_order,PO-111861,,,,10.191.218.91,Safari/macOS,SES-007575,success,,1722
LOG-0034581,2023-03-03T19:03:00Z,USR-0069,admin,ARCHIVE,purchase_order,PO-100141,,,,10.3.229.235,Edge/Windows,SES-021993,success,,809
LOG-0034582,2015-03-14T00:33:00Z,USR-0051,admin,VIEW,purchase_order,PO-111641,,,,10.84.183.33,Edge/Windows,SES-005762,success,,1131
LOG-0034583,2015-06-03T12:22:00Z,USR-0054,admin,EXPORT,purchase_order,PO-105962,,,,10.81.31.84,Safari/macOS,SES-006602,success,,140
LOG-0034584,2021-04-07T14:18:00Z,USR-0072,analyst,VIEW,purchase_order,PO-147927,,,,10.214.224.105,Chrome/macOS,SES-011603,success,,48
LOG-0034585,2024-04-06T22:34:00Z,USR-0010,procurement_manager,LOGOUT,purchase_order,PO-106866,,,,10.137.231.37,Chrome/macOS,SES-021654,success,,558
LOG-0034586,2020-02-21T02:43:00Z,USR-0042,procurement_manager,APPROVE,purchase_order,PO-133494,risk_score,,approved,10.171.201.95,API-client/2.1,SES-021033,success,,1862
LOG-0034587,2018-02-20T14:35:00Z,USR-0064,analyst,UPDATE,purchase_order,PO-107054,status,pending,,10.11.205.17,Chrome/macOS,SES-004630,success,,232
LOG-0034588,2022-01-27T17:03:00Z,USR-0041,procurement_manager,VIEW,purchase_order,PO-111701,,,,10.23.209.81,Safari/macOS,SES-005003,success,,1278
LOG-0034589,2015-06-09T18:15:00Z,USR-0082,viewer,UPDATE,purchase_order,PO-139356,total_usd,pending,,10.96.65.124,Chrome/macOS,SES-023922,success,,1446
LOG-0034590,2015-04-19T04:59:00Z,USR-0054,admin,APPROVE,purchase_order,PO-136326,total_usd,,approved,10.58.206.135,Edge/Windows,SES-015159,success,,299
LOG-0034591,2020-11-22T18:36:00Z,USR-0056,viewer,UPDATE,purchase_order,PO-112790,status,pending,,10.16.103.19,Chrome/macOS,SES-019921,success,,1109
LOG-0034592,2020-04-21T18:09:00Z,USR-0052,admin,UPDATE,purchase_order,PO-122704,status,pending,,10.215.153.24,Safari/macOS,SES-018401,success,,2121
LOG-0034593,2024-01-09T15:33:00Z,USR-0052,analyst,SUBMIT,purchase_order,PO-142942,,,,10.26.254.89,Safari/macOS,SES-016851,success,,767
LOG-0034594,2019-03-26T09:38:00Z,USR-0030,analyst,CREATE,purchase_order,PO-146903,,,,10.57.4.219,API-client/2.1,SES-013810,success,,1708
LOG-0034595,2017-10-01T03:22:00Z,USR-0023,admin,VIEW,purchase_order,PO-117881,,,,10.216.25.4,Chrome/macOS,SES-021017,success,,1239
LOG-0034596,2017-01-20T16:01:00Z,USR-0006,admin,VIEW,purchase_order,PO-141784,,,,10.58.80.82,Safari/macOS,SES-019487,success,,352
LOG-0034597,2018-10-15T16:34:00Z,USR-0074,procurement_manager,EXPORT,purchase_order,PO-142161,,,,10.114.54.135,Chrome/macOS,SES-019188,success,,903
LOG-0034598,2016-11-17T20:31:00Z,USR-0058,admin,UPDATE,purchase_order,PO-117389,payment_terms,pending,,10.148.219.90,Chrome/macOS,SES-017748,success,,1312
LOG-0034599,2024-10-21T20:58:00Z,USR-0021,admin,SUBMIT,purchase_order,PO-109659,,,,10.93.175.41,API-client/2.1,SES-018218,success,,629
LOG-0034600,2021-06-08T11:08:00Z,USR-0041,procurement_manager,REJECT,purchase_order,PO-129154,risk_score,,,10.107.219.173,Edge/Windows,SES-005737,success,,25
LOG-0034601,2019-07-13T17:03:00Z,USR-0070,admin,CREATE,purchase_order,PO-123020,,,,10.172.176.167,Chrome/macOS,SES-009386,success,,2203
LOG-0034602,2024-11-06T10:11:00Z,USR-0056,admin,LOGIN,purchase_order,PO-106113,,,,10.83.69.193,Chrome/macOS,SES-004953,success,,1063
LOG-0034603,2017-01-15T08:12:00Z,USR-0051,analyst,APPROVE,purchase_order,PO-114125,status,,approved,10.175.160.101,Edge/Windows,SES-022321,success,,1159
LOG-0034604,2019-05-30T02:31:00Z,USR-0044,procurement_manager,UPDATE,purchase_order,PO-125391,payment_terms,pending,,10.179.212.149,Safari/macOS,SES-002373,success,,1558
LOG-0034605,2023-05-24T10:58:00Z,USR-0070,procurement_manager,UPDATE,purchase_order,PO-122214,risk_score,pending,,10.41.158.234,API-client/2.1,SES-024222,success,,1227
LOG-0034606,2019-10-18T10:18:00Z,USR-0016,viewer,VIEW,purchase_order,PO-127048,,,,10.56.52.113,Chrome/macOS,SES-024786,success,,1467
LOG-0034607,2020-02-01T11:21:00Z,USR-0066,analyst,VIEW,purchase_order,PO-111730,,,,10.121.177.224,Safari/macOS,SES-005323,success,,2275
LOG-0034608,2022-09-04T11:43:00Z,USR-0005,viewer,VIEW,customer,CUS-0226,,,,10.211.122.157,Edge/Windows,SES-019019,success,,2221
LOG-0034609,2021-10-27T09:05:00Z,USR-0044,viewer,VIEW,purchase_order,PO-108405,,,,10.56.20.12,Chrome/macOS,SES-011682,success,,963
LOG-0034610,2024-12-25T04:42:00Z,USR-0008,admin,VIEW,purchase_order,PO-128423,,,,10.73.132.186,Safari/macOS,SES-016024,success,,1130
LOG-0034611,2019-04-12T16:17:00Z,USR-0013,analyst,APPROVE,purchase_order,PO-105158,status,,approved,10.127.95.146,Safari/macOS,SES-001892,success,,2115
LOG-0034612,2024-03-21T06:19:00Z,USR-0012,analyst,UPDATE,purchase_order,PO-115249,payment_terms,pending,,10.145.224.21,Chrome/macOS,SES-007015,success,,942
LOG-0034613,2018-09-01T02:51:00Z,USR-0007,procurement_manager,LOGIN,purchase_order,PO-136898,,,,10.123.24.127,Edge/Windows,SES-006573,success,,193
LOG-0034614,2024-10-19T22:15:00Z,USR-0049,analyst,VIEW,purchase_order,PO-119817,,,,10.219.223.251,Chrome/macOS,SES-019052,success,,1320
LOG-0034615,2018-12-07T00:26:00Z,USR-0073,procurement_manager,APPROVE,purchase_order,PO-138207,total_usd,,approved,10.9.40.229,Edge/Windows,SES-005559,failure,permission denied,1726
LOG-0034616,2017-04-02T11:02:00Z,USR-0073,analyst,APPROVE,purchase_order,PO-132748,status,,approved,10.120.68.227,Chrome/macOS,SES-023229,success,,746
LOG-0034617,2021-05-30T01:53:00Z,USR-0027,analyst,VIEW,purchase_order,PO-140804,,,,10.92.62.78,API-client/2.1,SES-023037,success,,1567
LOG-0034618,2024-12-18T04:05:00Z,USR-0059,viewer,VIEW,purchase_order,PO-140213,,,,10.23.77.90,API-client/2.1,SES-010326,success,,1998
LOG-0034619,2022-01-14T07:17:00Z,USR-0044,admin,VIEW,purchase_order,PO-115366,,,,10.160.209.143,Edge/Windows,SES-008290,success,,1231
LOG-0034620,2015-01-12T12:21:00Z,USR-0015,procurement_manager,APPROVE,purchase_order,PO-112071,payment_terms,,approved,10.167.21.23,Chrome/macOS,SES-024491,success,,2099
LOG-0034621,2018-04-29T05:45:00Z,USR-0062,procurement_manager,LOGIN,purchase_order,PO-103545,,,,10.175.205.72,Edge/Windows,SES-021247,success,,1195
LOG-0034622,2018-02-20T22:18:00Z,USR-0011,admin,ARCHIVE,purchase_order,PO-140184,,,,10.184.231.174,Chrome/macOS,SES-015843,success,,1140
LOG-0034623,2018-06-12T16:39:00Z,USR-0069,admin,CREATE,purchase_order,PO-133914,,,,10.38.161.2,Chrome/macOS,SES-021145,success,,1635
LOG-0034624,2018-03-17T11:19:00Z,USR-0068,admin,UPDATE,purchase_order,PO-137046,risk_score,pending,,10.154.56.47,Chrome/macOS,SES-010828,success,,201
LOG-0034625,2023-11-25T11:04:00Z,USR-0060,admin,VIEW,purchase_order,PO-127973,,,,10.94.16.230,Safari/macOS,SES-013480,success,,142
LOG-0034626,2019-06-06T08:57:00Z,USR-0035,procurement_manager,APPROVE,purchase_order,PO-143827,risk_score,,approved,10.107.248.119,Safari/macOS,SES-003364,success,,1908
LOG-0034627,2016-02-29T14:31:00Z,USR-0027,viewer,VIEW,purchase_order,PO-105119,,,,10.211.162.79,Chrome/macOS,SES-020557,success,,24
LOG-0034628,2018-06-25T17:55:00Z,USR-0042,analyst,EXPORT,purchase_order,PO-107088,,,,10.32.212.42,Chrome/macOS,SES-015257,success,,396
LOG-0034629,2020-06-30T11:10:00Z,USR-0053,admin,UPDATE,purchase_order,PO-108554,status,pending,,10.6.206.62,Safari/macOS,SES-002890,success,,2276
LOG-0034630,2015-05-06T18:40:00Z,USR-0062,procurement_manager,VIEW,purchase_order,PO-116594,,,,10.68.52.74,Chrome/macOS,SES-011849,success,,1845
LOG-0034631,2019-12-17T19:18:00Z,USR-0047,admin,UPDATE,purchase_order,PO-147362,payment_terms,pending,,10.74.117.20,API-client/2.1,SES-013459,success,,1162
LOG-0034632,2015-03-19T09:54:00Z,USR-0084,analyst,EXPORT,purchase_order,PO-130572,,,,10.111.230.119,API-client/2.1,SES-002207,success,,1297
LOG-0034633,2016-05-31T09:59:00Z,USR-0065,procurement_manager,UPDATE,purchase_order,PO-124550,risk_score,pending,,10.55.152.210,API-client/2.1,SES-014254,success,,1561
LOG-0034634,2024-02-29T01:25:00Z,USR-0045,viewer,UPDATE,purchase_order,PO-142734,total_usd,pending,,10.108.112.51,API-client/2.1,SES-005264,success,,323
LOG-0034635,2016-03-09T10:37:00Z,USR-0040,procurement_manager,VIEW,purchase_order,PO-133706,,,,10.136.32.186,API-client/2.1,SES-000489,success,,1971
LOG-0034636,2017-05-21T09:35:00Z,USR-0055,analyst,VIEW,purchase_order,PO-129988,,,,10.141.41.146,Safari/macOS,SES-011045,success,,830
LOG-0034637,2020-03-05T11:36:00Z,USR-0034,procurement_manager,VIEW,purchase_order,PO-121192,,,,10.212.248.130,Chrome/macOS,SES-021590,success,,997
LOG-0034638,2017-09-12T08:02:00Z,USR-0036,admin,UPDATE,purchase_order,PO-121140,status,pending,,10.68.133.99,Chrome/macOS,SES-024283,success,,1777
LOG-0034639,2015-07-26T09:34:00Z,USR-0037,procurement_manager,VIEW,purchase_order,PO-140857,,,,10.96.112.204,API-client/2.1,SES-011139,success,,2038
LOG-0034640,2019-06-29T21:08:00Z,USR-0019,procurement_manager,LOGIN,purchase_order,PO-123949,,,,10.115.136.118,Edge/Windows,SES-019665,success,,2301
LOG-0034641,2023-12-16T17:06:00Z,USR-0031,viewer,VIEW,purchase_order,PO-141432,,,,10.182.179.245,Edge/Windows,SES-022877,success,,1550
LOG-0034642,2019-09-19T05:03:00Z,USR-0031,procurement_manager,VIEW,purchase_order,PO-143443,,,,10.30.236.152,Chrome/macOS,SES-022290,success,,2339
LOG-0034643,2024-08-06T00:20:00Z,USR-0040,analyst,VIEW,purchase_order,PO-113161,,,,10.191.166.162,Safari/macOS,SES-018121,success,,464
LOG-0034644,2016-05-28T09:04:00Z,USR-0055,analyst,UPDATE,purchase_order,PO-126070,payment_terms,pending,,10.137.179.131,API-client/2.1,SES-003830,success,,1641
LOG-0034645,2015-11-18T16:27:00Z,USR-0047,admin,LOGOUT,purchase_order,PO-118013,,,,10.51.28.44,Safari/macOS,SES-011542,success,,1026
LOG-0034646,2016-08-06T13:31:00Z,USR-0084,admin,APPROVE,purchase_order,PO-103786,status,,approved,10.154.197.132,Chrome/macOS,SES-006033,success,,1735
LOG-0034647,2022-03-01T06:41:00Z,USR-0038,admin,DELETE,purchase_order,PO-104456,,,,10.183.157.139,Edge/Windows,SES-015051,success,,60
LOG-0034648,2018-09-04T23:35:00Z,USR-0003,analyst,VIEW,purchase_order,PO-107945,,,,10.93.1.162,Edge/Windows,SES-003166,success,,1611
LOG-0034649,2024-04-19T04:26:00Z,USR-0049,admin,LOGIN,purchase_order,PO-110531,,,,10.181.221.41,Safari/macOS,SES-023568,success,,1783
LOG-0034650,2023-01-01T15:16:00Z,USR-0071,analyst,VIEW,purchase_order,PO-148853,,,,10.139.165.42,Safari/macOS,SES-023312,success,,1062
LOG-0034651,2021-11-07T03:14:00Z,USR-0016,analyst,UPDATE,purchase_order,PO-147521,payment_terms,pending,,10.153.191.231,Safari/macOS,SES-008360,success,,2054
LOG-0034652,2016-04-26T21:03:00Z,USR-0038,admin,UPDATE,purchase_order,PO-125066,total_usd,pending,,10.61.237.115,API-client/2.1,SES-013042,success,,72
LOG-0034653,2024-06-28T14:11:00Z,USR-0004,procurement_manager,UPDATE,purchase_order,PO-135508,total_usd,pending,,10.3.20.132,Chrome/macOS,SES-014303,success,,678
LOG-0034654,2022-02-13T04:38:00Z,USR-0056,viewer,VIEW,purchase_order,PO-112443,,,,10.175.130.73,Chrome/macOS,SES-015828,success,,1239
LOG-0034655,2016-09-30T23:28:00Z,USR-0013,analyst,SUBMIT,purchase_order,PO-111756,,,,10.161.86.21,Safari/macOS,SES-001587,success,,774
LOG-0034656,2022-11-25T01:40:00Z,USR-0071,analyst,EXPORT,purchase_order,PO-129344,,,,10.174.52.22,Safari/macOS,SES-001556,success,,2262
LOG-0034657,2020-04-04T11:50:00Z,USR-0038,analyst,UPDATE,purchase_order,PO-114190,status,pending,,10.125.133.71,API-client/2.1,SES-010179,success,,814
LOG-0034658,2022-08-06T05:30:00Z,USR-0080,analyst,VIEW,purchase_order,PO-129289,,,,10.30.92.62,Chrome/macOS,SES-021665,success,,2193
LOG-0034659,2015-08-10T00:18:00Z,USR-0003,admin,UPDATE,purchase_order,PO-107988,payment_terms,pending,,10.112.13.132,Safari/macOS,SES-013947,success,,712
LOG-0034660,2020-06-20T06:37:00Z,USR-0037,analyst,REJECT,purchase_order,PO-149178,total_usd,,,10.24.137.74,Chrome/macOS,SES-020959,success,,1846
LOG-0034661,2018-06-18T00:20:00Z,USR-0011,procurement_manager,VIEW,purchase_order,PO-109864,,,,10.69.64.110,API-client/2.1,SES-021289,success,,2362
LOG-0034662,2023-03-28T16:42:00Z,USR-0028,procurement_manager,UPDATE,purchase_order,PO-109040,total_usd,pending,,10.39.158.93,API-client/2.1,SES-011028,success,,1630
LOG-0034663,2017-12-13T15:31:00Z,USR-0006,admin,SUBMIT,purchase_order,PO-136029,,,,10.44.241.88,Edge/Windows,SES-004631,success,,767
LOG-0034664,2018-11-09T19:33:00Z,USR-0011,viewer,APPROVE,purchase_order,PO-104598,status,,approved,10.18.226.196,API-client/2.1,SES-001789,success,,1265
LOG-0034665,2021-08-01T08:51:00Z,USR-0069,procurement_manager,LOGOUT,purchase_order,PO-117330,,,,10.25.65.241,API-client/2.1,SES-006411,success,,2258
LOG-0034666,2016-02-17T19:28:00Z,USR-0004,admin,UPDATE,purchase_order,PO-128894,total_usd,pending,,10.30.27.154,Safari/macOS,SES-006729,success,,972
LOG-0034667,2016-09-20T11:12:00Z,USR-0034,admin,UPDATE,purchase_order,PO-106270,total_usd,pending,,10.46.69.57,Safari/macOS,SES-001429,success,,1186
LOG-0034668,2019-03-13T18:57:00Z,USR-0055,procurement_manager,CANCEL,purchase_order,PO-146090,,,,10.28.146.93,API-client/2.1,SES-001400,success,,1868
LOG-0034669,2022-06-10T04:36:00Z,USR-0085,analyst,UPDATE,purchase_order,PO-143454,payment_terms,pending,,10.176.164.225,Edge/Windows,SES-024132,success,,1324
LOG-0034670,2024-11-15T07:13:00Z,USR-0071,viewer,UPDATE,purchase_order,PO-125334,total_usd,pending,,10.110.48.133,Edge/Windows,SES-024245,success,,2348
LOG-0034671,2019-03-01T14:08:00Z,USR-0078,analyst,UPDATE,purchase_order,PO-114765,total_usd,pending,,10.220.162.31,Edge/Windows,SES-011388,success,,2346
LOG-0034672,2019-07-17T16:10:00Z,USR-0070,procurement_manager,UPDATE,purchase_order,PO-133129,status,pending,,10.109.62.59,Chrome/macOS,SES-017882,success,,1010
LOG-0034673,2024-12-17T04:06:00Z,USR-0006,viewer,SUBMIT,purchase_order,PO-135530,,,,10.4.21.198,Safari/macOS,SES-000118,success,,1837
LOG-0034674,2017-06-06T09:40:00Z,USR-0049,analyst,APPROVE,purchase_order,PO-148103,risk_score,,approved,10.137.234.140,Chrome/macOS,SES-021078,success,,582
LOG-0034675,2023-01-17T22:54:00Z,USR-0057,admin,VIEW,purchase_order,PO-130514,,,,10.10.104.52,Edge/Windows,SES-024855,success,,1890
LOG-0034676,2024-03-31T06:30:00Z,USR-0034,procurement_manager,VIEW,purchase_order,PO-144623,,,,10.7.55.18,Chrome/macOS,SES-013864,success,,463
LOG-0034677,2017-09-11T19:20:00Z,USR-0021,admin,UPDATE,purchase_order,PO-138872,risk_score,pending,,10.14.221.118,Chrome/macOS,SES-015761,success,,1530
LOG-0034678,2016-12-14T18:12:00Z,USR-0075,analyst,APPROVE,purchase_order,PO-115635,status,,approved,10.183.20.223,Safari/macOS,SES-012038,success,,1912
LOG-0034679,2017-07-06T08:30:00Z,USR-0053,procurement_manager,EXPORT,purchase_order,PO-137551,,,,10.87.95.14,Chrome/macOS,SES-013982,success,,1100
LOG-0034680,2021-07-05T09:46:00Z,USR-0051,procurement_manager,LOGIN,purchase_order,PO-149936,,,,10.148.56.129,Chrome/macOS,SES-005083,success,,522
LOG-0034681,2016-03-10T09:01:00Z,USR-0037,procurement_manager,CREATE,purchase_order,PO-100267,,,,10.92.151.234,Safari/macOS,SES-020689,success,,1233
LOG-0034682,2022-04-27T01:08:00Z,USR-0072,admin,CREATE,purchase_order,PO-102768,,,,10.198.222.105,Safari/macOS,SES-000141,success,,1043
LOG-0034683,2015-06-24T15:28:00Z,USR-0053,analyst,VIEW,purchase_order,PO-108090,,,,10.62.50.133,Edge/Windows,SES-008872,success,,1678
LOG-0034684,2020-12-04T08:33:00Z,USR-0076,viewer,ARCHIVE,purchase_order,PO-127360,,,,10.77.199.192,API-client/2.1,SES-014986,success,,776
LOG-0034685,2019-07-30T20:55:00Z,USR-0078,procurement_manager,UPDATE,purchase_order,PO-148428,risk_score,pending,,10.53.192.109,Edge/Windows,SES-008964,success,,288
LOG-0034686,2018-02-12T01:28:00Z,USR-0057,viewer,ARCHIVE,purchase_order,PO-104786,,,,10.147.52.251,Chrome/macOS,SES-022077,success,,1956
LOG-0034687,2015-11-30T11:01:00Z,USR-0057,procurement_manager,LOGOUT,purchase_order,PO-118216,,,,10.211.98.150,Safari/macOS,SES-021288,success,,1524
LOG-0034688,2020-07-06T01:14:00Z,USR-0014,analyst,UPDATE,purchase_order,PO-102703,total_usd,pending,,10.132.170.237,Safari/macOS,SES-008480,success,,974
LOG-0034689,2016-04-09T05:12:00Z,USR-0018,admin,CANCEL,purchase_order,PO-117172,,,,10.208.47.14,Edge/Windows,SES-008651,success,,1196
LOG-0034690,2019-12-16T15:36:00Z,USR-0018,analyst,UPDATE,purchase_order,PO-135159,risk_score,pending,,10.111.95.191,Edge/Windows,SES-013420,success,,163
LOG-0034691,2024-06-15T09:07:00Z,USR-0063,analyst,UPDATE,purchase_order,PO-126242,risk_score,pending,,10.79.109.236,API-client/2.1,SES-023498,success,,2190
LOG-0034692,2019-03-05T10:23:00Z,USR-0039,admin,LOGIN,purchase_order,PO-146129,,,,10.128.219.69,Edge/Windows,SES-020596,success,,2217
LOG-0034693,2017-12-25T05:51:00Z,USR-0077,procurement_manager,VIEW,purchase_order,PO-107391,,,,10.204.85.23,Edge/Windows,SES-004849,success,,1031
LOG-0034694,2024-11-16T12:19:00Z,USR-0068,admin,VIEW,purchase_order,PO-139793,,,,10.104.96.245,Edge/Windows,SES-012841,success,,1259
LOG-0034695,2024-10-07T17:09:00Z,USR-0045,analyst,LOGIN,purchase_order,PO-110926,,,,10.19.88.72,API-client/2.1,SES-000101,success,,1675
LOG-0034696,2017-03-05T16:11:00Z,USR-0069,procurement_manager,VIEW,purchase_order,PO-146723,,,,10.162.225.130,Safari/macOS,SES-006894,success,,906
LOG-0034697,2017-12-17T21:02:00Z,USR-0009,analyst,DELETE,purchase_order,PO-105869,,,,10.21.175.101,Chrome/macOS,SES-013003,failure,permission denied,2264
LOG-0034698,2020-03-26T22:14:00Z,USR-0036,analyst,UPDATE,purchase_order,PO-138566,status,pending,,10.215.129.254,API-client/2.1,SES-014111,success,,146
LOG-0034699,2024-10-21T15:25:00Z,USR-0054,admin,APPROVE,purchase_order,PO-105125,total_usd,,approved,10.133.57.192,Safari/macOS,SES-014833,success,,395
LOG-0034700,2020-12-06T12:16:00Z,USR-0060,procurement_manager,ARCHIVE,purchase_order,PO-102302,,,,10.127.213.88,Chrome/macOS,SES-007987,success,,1986
LOG-0034701,2017-11-27T21:10:00Z,USR-0011,analyst,VIEW,purchase_order,PO-126860,,,,10.32.71.212,Chrome/macOS,SES-011880,success,,48
LOG-0034702,2023-01-04T02:22:00Z,USR-0085,analyst,UPDATE,purchase_order,PO-111220,total_usd,pending,,10.217.198.217,Chrome/macOS,SES-023546,success,,999
LOG-0034703,2020-11-02T17:51:00Z,USR-0081,viewer,VIEW,purchase_order,PO-113618,,,,10.138.250.138,Chrome/macOS,SES-006786,success,,994
LOG-0034704,2018-06-28T01:23:00Z,USR-0059,admin,APPROVE,purchase_order,PO-123482,total_usd,,approved,10.219.185.175,Chrome/macOS,SES-016567,success,,684
LOG-0034705,2023-02-05T10:38:00Z,USR-0027,viewer,VIEW,purchase_order,PO-134476,,,,10.74.111.250,Chrome/macOS,SES-021726,success,,890
LOG-0034706,2018-01-20T17:05:00Z,USR-0077,viewer,VIEW,purchase_order,PO-133374,,,,10.141.241.123,API-client/2.1,SES-005391,success,,226
LOG-0034707,2023-01-05T15:24:00Z,USR-0031,analyst,LOGIN,purchase_order,PO-136450,,,,10.133.87.19,Safari/macOS,SES-007106,success,,481
