date,supplier_id,country_code,quality_score,delivery_score,cost_score,sustainability_score,overall_score,response_time_hours,on_time_delivery_rate,on_time_delivery,order_accuracy,fill_rate,defect_rate_ppm,defect_rate_pct,response_rate,dispute_count,escalation_count,avg_resolution_days,orders_count,revenue_generated,kpi_compliance,audit_score,incidents_count
2021-07,SUP-0035,CN,99.15,88.09,69.89,66.61,80.94,16.6,88.09,88.09,99.36,86.9,2985,0.298,91.77,0,0,5.29,71,513029.72,82.33,96.86,1
2021-07,SUP-0036,IN,91.78,88.58,81.96,75.06,84.35,27.6,88.58,88.58,91.54,88.3,7187,0.719,89.28,0,1,6.7,68,1852198.48,86.3,85.75,0
2021-07,SUP-0037,IN,85.93,100,84.35,60.04,82.58,35.3,100,100,86.96,100,18475,1.847,81.25,1,1,10.9,25,1252917.24,79.13,89.75,0
2021-07,SUP-0038,IN,92.28,92.84,62.72,74.88,80.68,10.8,92.84,92.84,89.34,91.61,11531,1.153,96.01,1,0,8.69,35,333923.02,84.63,92.63,0
2021-07,SUP-0039,IN,98.66,82.67,65.6,77.68,81.15,2.6,82.67,82.67,100,82.97,5239,0.524,97.67,0,0,4.58,73,713443.41,79.2,100,0
2021-07,SUP-0040,IN,99.26,82.76,73.25,84.45,84.93,30.0,82.76,82.76,100,83.59,8528,0.853,86.55,0,1,12.05,11,945804.3,84.58,100,0
2021-07,SUP-0041,IN,89.08,81.99,74.91,72.87,79.71,4.2,81.99,81.99,87.09,80.21,13937,1.394,97.69,0,1,9.59,15,940070.64,76.37,88.79,0
2021-07,SUP-0042,IN,89.05,100,88.91,73.82,87.95,24.6,100,100,87.77,98.12,13234,1.323,86.53,2,0,6.25,13,1782891.83,87.12,88.73,1
2021-07,SUP-0043,IN,89.65,79.61,76.6,57.45,75.83,30.0,79.61,79.61,90.28,80.84,9120,0.912,87.08,0,0,9.29,30,54728.51,79.62,91.95,0
2021-07,SUP-0044,IN,92.68,84.18,62.8,78.0,79.41,9.4,84.18,84.18,94.81,82.38,10287,1.029,96.72,2,0,12.85,31,35638.64,77.24,97.37,0
2021-07,SUP-0045,IN,94.02,66.4,68.22,74.64,75.82,48.4,66.4,66.4,92.92,64.98,6473,0.647,74.06,0,0,2.55,63,642985.36,78.1,95.16,1
2021-07,SUP-0046,IN,89.74,84.69,85.21,76.58,84.06,12.3,84.69,84.69,89.75,82.56,11576,1.158,95.61,0,0,10.23,51,250712.35,82.61,91.93,1
2021-07,SUP-0047,IN,84.13,81.58,81.78,84.29,82.94,23.3,81.58,81.58,79.49,79.59,14395,1.44,85.29,0,0,12.83,68,1094719.19,87.61,85.18,0
2021-07,SUP-0048,IN,83.18,85.87,71.64,64.99,76.42,20.4,85.87,85.87,82.08,84.46,15881,1.588,91.15,3,0,12.91,28,1019839.06,74.5,79.98,2
2021-07,SUP-0049,IN,83.44,83.46,76.99,74.82,79.68,13.1,83.46,83.46,81.63,85.38,18937,1.894,95.57,0,0,11.73,39,169635.14,81.05,87.33,0
2021-07,SUP-0050,IN,84.68,88.07,80.98,71.25,81.24,35.8,88.07,88.07,83.67,86.75,16169,1.617,81.51,0,0,7.88,9,1547428.15,77.74,84.8,0
2021-07,SUP-0051,IN,98.82,87.39,70.68,75.82,83.18,10.1,87.39,87.39,97.3,89.12,2056,0.206,95.03,2,0,10.1,14,1562301.83,82.77,100,0
2021-07,SUP-0052,IN,92.29,78.61,76.64,77.0,81.14,15.0,78.61,78.61,94.1,82.29,14955,1.495,92.45,0,0,7.53,22,246460.28,82.73,96.59,0
2021-07,SUP-0053,IN,88.15,94.94,81.12,76.0,85.05,23.6,94.94,94.94,87.57,96.11,11389,1.139,87.28,0,0,9.35,17,1947133.94,82.62,86.76,0
2021-07,SUP-0054,IN,85.77,77.33,75.99,73.63,78.18,7.8,77.33,77.33,87.68,75.41,12713,1.271,97.48,0,0,8.84,39,89682.8,75.46,84.2,0
2021-07,SUP-0055,IN,88.04,77.62,87.81,75.79,82.31,5.0,77.62,77.62,91.0,76.4,18115,1.811,96.3,0,0,11.01,44,576944.67,82.42,97.35,0
2021-07,SUP-0056,IN,93.4,75.99,62.96,68.03,75.1,14.6,75.99,75.99,95.21,77.57,9073,0.907,92.71,0,0,10.03,80,547652.69,78.29,92.5,0
2021-07,SUP-0057,IN,96.7,86.95,78.91,70.16,83.18,50.7,86.95,86.95,94.63,87.69,9661,0.966,75.45,0,0,11.17,33,1124006.41,86.85,96.55,0
2021-07,SUP-0058,IN,89.04,91.82,80.89,76.36,84.53,18.2,91.82,91.82,89.47,92.42,13109,1.311,90.65,0,0,7.69,7,1826502.13,81.73,87.45,0
2021-07,SUP-0059,IN,86.29,93.26,75.37,80.4,83.83,12.8,93.26,93.26,86.31,91.31,14034,1.403,94.55,2,0,9.15,77,1552663.63,81.52,87.98,0
2021-07,SUP-0060,IN,97.04,83.36,60.1,68.35,77.21,27.4,83.36,83.36,96.14,86.34,10339,1.034,85.22,1,0,4.05,19,1296015.59,76.86,99.25,1
2021-07,SUP-0061,IN,91.37,81.77,73.77,77.23,81.04,39.2,81.77,81.77,89.65,81.59,14173,1.417,78.45,0,0,5.83,79,1737105.03,79.12,93.45,0
2021-07,SUP-0062,IN,94.64,96.61,72.86,66.69,82.7,45.3,96.61,96.61,92.98,98.49,11331,1.133,78.6,0,0,10.42,60,319797.76,80.56,99.94,0
2021-07,SUP-0063,IN,89.63,79.87,58.68,71.31,74.87,2.2,79.87,79.87,87.67,80.4,10605,1.061,100,1,0,5.5,41,962474.12,72.31,92.85,0
2021-07,SUP-0064,IN,100,95.38,71.61,81.07,87.01,13.3,95.38,95.38,98.62,96.12,6344,0.634,94.32,0,0,8.43,40,1758487.48,86.48,100,0
2021-07,SUP-0065,IN,76.97,85.59,78.99,59.58,75.28,40.2,85.59,85.59,77.09,89.35,25847,2.585,79.84,0,0,9.45,34,1176235.79,76.36,81.98,0
2021-07,SUP-0066,US,94.24,79.03,71.74,90.16,83.79,21.1,79.03,79.03,94.54,79.11,13254,1.325,90.98,0,1,3.43,68,132451.18,87.17,90.15,0
2021-07,SUP-0067,US,91.67,89.48,76.2,80.28,84.41,21.1,89.48,89.48,93.97,89.09,13437,1.344,90.84,0,0,3.02,19,1987332.4,83.27,90.69,0
2021-07,SUP-0068,US,100,94.44,82.05,75.24,87.93,48.0,94.44,94.44,96.96,96.27,2123,0.212,73.72,0,0,12.92,16,1687599.88,95.12,100,0
2021-07,SUP-0069,US,73.69,89.47,81.52,66.6,77.82,30.5,89.47,89.47,73.92,88.29,31020,3.102,87.39,0,0,7.13,32,1511306.63,74.41,75.91,1
2021-07,SUP-0070,US,86.47,78.59,80.34,75.33,80.18,7.1,78.59,78.59,87.88,75.04,12487,1.249,98.19,0,0,2.16,69,1622452.34,78.19,86.49,1
2021-07,SUP-0071,US,84.23,88.2,80.37,69.19,80.5,36.2,88.2,88.2,86.26,85.83,18334,1.833,79.86,1,0,8.5,63,1215418.74,77.97,82.28,0
2021-07,SUP-0072,US,86.03,97.9,78.99,66.11,82.26,6.4,97.9,97.9,87.44,100,18913,1.891,96.6,1,0,3.17,55,1716601.91,79.08,97.24,0
2021-07,SUP-0073,US,88.5,87.97,90.92,76.71,86.03,3.8,87.97,87.97,89.85,86.88,12509,1.251,96.78,0,0,12.11,7,1683384.4,79.67,88.94,0
2021-07,SUP-0074,US,84.89,99.07,78.83,72.75,83.89,23.7,99.07,99.07,80.96,98.47,18069,1.807,86.09,0,0,6.53,50,1762778.66,87.64,84.47,0
2021-07,SUP-0075,US,95.71,100,67.28,84.33,86.83,16.8,100,100,96.33,100,13090,1.309,89.62,0,0,12.78,37,1577313.23,84.53,92.42,0
2021-07,SUP-0076,US,95.91,93.12,81.11,90.62,90.19,3.6,93.12,93.12,94.92,90.98,6684,0.668,97.26,2,0,10.8,70,295492.55,85.8,92.25,0
2021-07,SUP-0077,US,93.47,92.38,72.21,62.12,80.04,34.4,92.38,92.38,92.57,94.71,11833,1.183,81.52,0,0,3.5,47,1516817.31,87.47,96.43,0
2021-07,SUP-0078,US,86.11,77.45,92.43,68.81,81.2,37.9,77.45,77.45,85.92,79.33,17102,1.71,80.66,0,0,5.25,25,1465451.54,73.36,90.07,0
2021-07,SUP-0079,US,84.49,78.3,85.38,67.19,78.84,61.4,78.3,78.3,80.53,77.25,16489,1.649,67.22,0,0,12.09,39,1860583.29,80.09,81.23,1
2021-07,SUP-0080,US,83.97,99.27,78.01,89.32,87.64,42.3,99.27,99.27,84.12,97.67,15460,1.546,82.32,0,0,1.59,72,87700.84,87.93,89.81,0
2021-07,SUP-0081,US,90.97,92.62,66.32,74.26,81.04,40.6,92.62,92.62,95.41,90.81,12197,1.22,81.96,0,0,10.03,73,1370677.9,83.85,85.4,0
2021-07,SUP-0082,US,100,99.41,68.84,67.39,83.91,9.0,99.41,99.41,100,100,4266,0.427,94.26,0,1,6.84,22,1589627.15,85.28,100,0
2021-07,SUP-0083,US,87.0,83.49,82.34,71.65,81.12,44.3,83.49,83.49,83.6,87.71,15380,1.538,79.77,0,0,6.96,45,1138422.62,79.56,90.46,0
2021-07,SUP-0084,US,91.82,75.83,74.3,60.74,75.67,49.3,75.83,75.83,90.09,71.97,16037,1.604,75.23,0,0,4.4,74,1911118.84,74.16,91.76,0
2021-07,SUP-0085,US,86.31,81.67,79.79,75.4,80.79,30.8,81.67,81.67,84.4,79.96,16064,1.606,84.91,0,2,12.6,51,821728.58,82.26,83.3,1
2021-07,SUP-0086,US,87.29,95.21,79.14,49.75,77.85,46.4,95.21,95.21,88.73,94.68,19787,1.979,73.83,0,0,6.68,65,1275371.0,75.87,83.84,0
2021-07,SUP-0087,US,94.83,100,66.46,73.4,83.67,33.7,100,100,93.23,99.55,10861,1.086,82.77,2,0,13.8,62,582117.58,84.17,94.29,0
2021-07,SUP-0088,US,90.38,86.35,85.78,77.94,85.11,16.2,86.35,86.35,86.75,85.54,10546,1.055,92.67,0,0,9.06,76,150591.81,85.7,89.28,0
2021-07,SUP-0089,US,100,90.79,62.77,79.84,83.35,21.4,90.79,90.79,97.75,90.14,4023,0.402,91.57,2,0,5.34,23,1252074.87,80.65,90.61,0
2021-07,SUP-0090,US,85.92,80.3,62.98,82.65,77.96,7.6,80.3,80.3,86.41,78.35,13572,1.357,94.1,0,1,7.12,17,1758745.94,81.43,78.51,0
2021-07,SUP-0091,DE,78.15,87.29,81.01,69.36,78.95,33.2,87.29,87.29,80.99,85.6,24151,2.415,82.99,0,0,2.43,71,696588.08,78.48,86.85,0
2021-07,SUP-0092,DE,82.09,78.45,85.96,76.51,80.75,59.5,78.45,78.45,83.1,79.76,18865,1.887,73.78,0,0,6.0,27,1058593.33,82.06,87.36,0
2021-07,SUP-0093,DE,91.55,86.44,81.28,72.68,82.99,61.1,86.44,86.44,91.0,85.44,11609,1.161,68.6,0,0,12.07,8,1820306.48,87.91,95.62,1
2021-07,SUP-0094,DE,80.21,86.27,76.6,85.02,82.03,14.2,86.27,86.27,83.04,88.62,22851,2.285,91.46,0,0,4.63,11,1258116.85,83.68,77.45,0
2021-07,SUP-0095,DE,84.48,82.54,79.25,92.52,84.7,8.1,82.54,82.54,86.31,80.05,22868,2.287,95.43,0,1,7.5,11,360713.24,80.29,85.37,0
2021-07,SUP-0096,DE,84.15,84.53,80.04,85.99,83.68,13.6,84.53,84.53,82.01,85.13,20047,2.005,93.89,0,0,7.39,25,1881007.07,87.08,86.6,0
2021-07,SUP-0097,DE,78.92,84.39,75.68,99.54,84.63,42.6,84.39,84.39,81.13,84.67,24519,2.452,79.59,0,0,11.55,22,1533852.86,80.79,74.74,0
2021-07,SUP-0098,DE,81.96,91.12,78.22,65.9,79.3,36.4,91.12,91.12,79.32,94.42,21495,2.15,80.82,0,0,12.7,58,997654.86,76.8,87.28,0
2021-07,SUP-0099,DE,78.3,91.62,74.25,87.8,82.99,16.0,91.62,91.62,79.93,88.53,25115,2.512,95.06,1,0,1.89,75,1534896.85,76.5,81.77,1
2021-07,SUP-0100,DE,97.96,90.6,74.23,75.31,84.53,33.4,90.6,90.6,98.79,89.22,11206,1.121,83.09,0,0,11.14,45,207965.96,89.1,97.0,0
2021-07,SUP-0101,DE,86.35,75.99,78.53,100,85.22,27.5,75.99,75.99,87.8,78.65,19923,1.992,88.83,0,0,2.44,22,791770.13,83.22,91.56,0
2021-07,SUP-0102,DE,92.85,92.55,87.99,61.27,83.67,38.8,92.55,92.55,92.31,95.65,9934,0.993,79.93,1,0,5.88,15,803872.62,82.76,93.47,1
2021-07,SUP-0103,DE,87.68,93.24,75.03,73.89,82.46,7.4,93.24,93.24,89.14,94.34,18179,1.818,93.54,0,0,2.46,33,434261.14,82.47,79.87,0
2021-07,SUP-0104,DE,83.54,84.6,65.21,80.9,78.57,43.3,84.6,84.6,84.91,82.66,16786,1.679,78.87,1,0,5.8,78,1521521.18,80.26,87.59,0
2021-07,SUP-0105,DE,91.76,97.3,67.21,76.98,83.31,18.1,97.3,97.3,89.53,97.02,11179,1.118,89.25,0,0,3.08,14,1854788.18,84.11,89.09,0
2021-07,SUP-0106,DE,88.28,82.24,73.06,84.92,82.12,25.4,82.24,82.24,92.04,81.51,11554,1.155,85.52,0,0,12.41,5,591480.07,82.58,88.88,0
2021-07,SUP-0107,DE,96.95,90.33,80.91,69.38,84.39,30.7,90.33,90.33,95.94,89.56,10252,1.025,85.63,1,1,2.71,58,1710919.34,87.37,91.8,0
2021-07,SUP-0108,DE,96.09,87.07,77.53,83.93,86.15,32.6,87.07,87.07,97.98,86.92,10290,1.029,83.89,1,0,4.71,53,213103.11,84.76,100,0
2021-07,SUP-0109,JP,97.23,99.58,86.83,88.65,93.07,7.9,99.58,99.58,97.37,100,5301,0.53,97.1,0,0,9.81,53,997888.54,93.29,93.17,1
2021-07,SUP-0110,JP,100,91.07,87.5,78.79,89.34,,91.07,91.07,100,90.86,3791,0.379,86.76,0,0,2.13,22,1049617.86,89.85,100,0
2021-07,SUP-0111,JP,99.41,100,66.28,69.79,83.87,8.6,100,100,100,100,4212,0.421,95.15,0,0,1.84,31,339343.97,89.33,100,1
2021-07,SUP-0112,JP,95.89,99.0,84.59,69.74,87.31,3.7,99.0,99.0,94.02,96.96,8227,0.823,99.64,0,0,11.09,25,1127888.57,89.24,96.6,0
2021-07,SUP-0113,JP,94.07,86.92,95.03,83.19,89.8,5.3,86.92,86.92,92.13,86.76,8700,0.87,97.51,2,0,13.45,8,467292.13,94.49,93.99,0
2021-07,SUP-0114,JP,100,87.75,74.22,73.82,83.95,46.3,87.75,87.75,99.23,85.89,7314,0.731,77.42,0,0,12.99,39,508309.93,85.79,99.3,1
2021-07,SUP-0115,JP,90.08,90.64,81.4,99.56,90.42,42.4,90.64,90.64,90.19,91.94,15850,1.585,76.93,0,0,11.1,19,1100218.57,87.43,87.97,0
2021-07,SUP-0116,JP,84.07,97.9,77.21,64.04,80.8,29.0,97.9,97.9,83.53,99.31,21521,2.152,84.17,0,1,11.78,71,1746720.4,76.07,80.23,0
2021-07,SUP-0117,JP,94.81,96.1,56.71,62.8,77.6,18.7,96.1,96.1,96.6,95.68,8645,0.865,94.34,0,0,2.47,16,1683051.05,76.51,96.7,0
2021-07,SUP-0118,JP,87.77,82.66,82.3,80.97,83.42,37.4,82.66,82.66,86.01,80.93,19968,1.997,81.21,3,0,2.13,36,1669879.94,86.45,80.97,1
2021-07,SUP-0119,JP,92.36,89.43,83.9,69.15,83.71,10.0,89.43,89.43,94.64,87.8,8877,0.888,94.76,0,0,6.56,67,1096003.65,83.21,99.04,0
2021-07,SUP-0120,JP,84.79,95.92,82.95,73.87,84.38,31.9,95.92,95.92,85.8,97.38,20883,2.088,84.04,3,0,3.0,16,943316.87,86.11,92.31,0
2021-07,SUP-0121,JP,91.31,97.1,72.48,64.3,81.3,14.4,97.1,97.1,89.69,98.76,15026,1.503,91.76,0,0,5.53,7,1342276.18,80.59,90.0,0
2021-07,SUP-0122,JP,88.75,93.64,69.62,72.71,81.18,19.2,93.64,93.64,89.59,95.15,18151,1.815,87.56,0,0,3.3,41,733380.99,80.93,93.43,0
2021-07,SUP-0123,JP,93.36,78.47,72.76,62.33,76.73,36.3,78.47,78.47,91.42,80.92,12434,1.243,83.75,0,0,5.75,47,980382.99,78.83,91.5,0
2021-07,SUP-0124,VN,77.49,88.22,77.61,57.72,75.26,15.7,88.22,88.22,75.64,86.0,18851,1.885,94.31,0,0,13.86,16,555913.79,71.79,77.57,0
2021-07,SUP-0125,VN,87.86,88.71,83.95,87.07,86.9,47.9,88.71,88.71,88.93,87.59,11876,1.188,73.69,0,1,6.56,65,1907248.94,85.94,88.46,0
2021-07,SUP-0126,VN,89.55,92.17,72.53,73.27,81.88,19.9,92.17,92.17,89.63,91.97,10366,1.037,88.81,0,0,6.47,7,1251098.65,86.47,87.94,0
2021-07,SUP-0127,VN,82.57,80.17,79.04,83.53,81.33,5.4,80.17,80.17,83.92,79.0,18654,1.865,96.68,0,0,6.78,57,166272.27,80.02,83.72,1
2021-07,SUP-0128,VN,90.12,86.1,82.5,72.44,82.79,13.5,86.1,86.1,89.76,88.39,14901,1.49,95.17,0,0,6.76,70,1754086.22,86.05,91.37,0
2021-07,SUP-0129,VN,80.9,90.59,83.61,56.75,77.96,29.1,90.59,90.59,79.81,87.2,23786,2.379,80.8,0,0,10.57,35,1044046.59,74.8,97.4,0
2021-07,SUP-0130,VN,92.83,100,72.13,95.02,89.99,37.9,100,100,95.27,100,14446,1.445,79.14,0,0,9.13,49,440658.81,91.43,90.46,0
2021-07,SUP-0131,VN,93.46,92.58,76.15,79.1,85.32,39.0,92.58,92.58,95.99,93.52,7303,0.73,79.55,0,0,3.16,65,750048.26,87.02,89.83,0
2021-07,SUP-0132,VN,89.16,99.88,78.74,73.07,85.22,37.1,99.88,99.88,91.64,99.24,16417,1.642,77.66,1,1,1.82,67,311242.27,79.25,87.67,1
2021-07,SUP-0133,VN,84.42,100,85.67,74.77,86.22,36.4,100,100,83.7,100,14737,1.474,83.38,0,0,7.9,47,1453450.26,83.04,84.1,0
2021-07,SUP-0134,VN,89.93,87.07,65.07,58.87,75.23,18.9,87.07,87.07,93.58,83.35,8626,0.863,88.68,1,0,2.55,39,194236.91,73.38,86.59,0
2021-07,SUP-0135,VN,86.56,74.08,77.17,83.29,80.28,26.5,74.08,74.08,86.75,74.89,19056,1.906,86.28,0,0,8.36,52,1721991.73,82.17,90.12,1
2021-07,SUP-0136,VN,79.77,84.17,65.85,76.47,76.57,27.4,84.17,84.17,79.65,85.04,22246,2.225,87.71,0,1,6.86,13,1947009.07,74.33,83.37,0
2021-07,SUP-0137,VN,85.66,84.52,83.45,55.75,77.34,17.2,84.52,84.52,88.87,84.11,13901,1.39,90.96,0,0,6.87,35,108078.76,74.67,95.64,0
2021-07,SUP-0138,VN,97.55,76.01,68.6,54.2,74.09,42.2,76.01,76.01,94.03,76.82,10155,1.015,77.19,0,0,2.14,58,1118578.74,75.68,100,0
2021-07,SUP-0139,KR,83.99,94.13,81.12,58.38,79.4,18.1,94.13,94.13,85.92,95.21,15301,1.53,89.32,1,0,3.4,9,1480215.61,78.58,82.12,0
2021-07,SUP-0140,KR,88.67,95.01,72.87,71.1,81.91,22.4,95.01,95.01,86.91,95.57,14661,1.466,88.58,1,0,3.9,77,652643.9,83.67,88.2,0
2021-07,SUP-0141,KR,87.73,98.16,72.5,55.95,78.58,39.0,98.16,98.16,88.2,98.52,11595,1.159,81.38,1,1,11.77,51,1560744.83,77.35,85.81,0
2021-07,SUP-0142,KR,95.79,85.37,74.95,78.23,83.58,3.2,85.37,85.37,97.41,84.17,3846,0.385,100,0,2,2.73,59,960184.81,83.07,96.57,0
2021-07,SUP-0143,KR,86.61,100,88.11,84.61,89.83,32.9,100,100,82.69,100,16777,1.678,83.03,3,0,5.92,39,1983250.38,87.72,88.78,1
2021-07,SUP-0144,KR,89.57,82.63,57.44,95.03,81.17,30.2,82.63,82.63,85.25,84.5,17180,1.718,83.59,0,0,10.05,60,988185.5,75.36,91.57,0
2021-07,SUP-0145,KR,98.34,94.32,86.94,83.91,90.88,5.4,94.32,94.32,100,92.67,7897,0.79,94.78,0,0,12.76,9,700926.85,92.84,97.93,0
2021-07,SUP-0146,KR,88.6,92.51,70.45,79.9,82.87,46.2,92.51,92.51,88.84,90.84,11853,1.185,73.11,1,1,13.64,60,1105884.62,80.31,90.23,0
2021-07,SUP-0147,KR,88.15,84.35,81.76,86.19,85.11,30.0,84.35,84.35,92.43,81.63,17591,1.759,83.01,0,0,4.68,66,1350795.52,86.54,95.25,0
2021-07,SUP-0148,KR,99.95,92.67,89.81,63.4,86.45,39.4,92.67,92.67,100,89.78,1035,0.104,80.79,0,0,10.59,19,966723.39,82.66,95.11,0
2021-07,SUP-0149,KR,93.17,92.55,69.48,89.03,86.06,10.1,92.55,92.55,94.25,94.9,8685,0.868,91.67,1,0,4.92,36,681725.04,86.62,91.84,0
2021-07,SUP-0150,KR,85.73,83.69,94.12,80.05,85.9,25.6,83.69,83.69,86.29,84.19,15988,1.599,88.43,1,0,6.43,79,1223481.92,80.6,83.0,0
2021-07,SUP-0151,BR,79.05,91.09,79.56,66.68,79.1,25.5,91.09,91.09,78.58,91.33,24557,2.456,85.49,0,0,5.88,70,1545377.73,78.74,79.19,1
2021-07,SUP-0152,BR,94.64,97.89,81.1,81.26,88.72,8.5,97.89,97.89,93.41,95.38,11452,1.145,97.16,0,0,11.37,15,1879513.15,91.53,95.16,0
2021-07,SUP-0153,BR,92.87,76.62,81.72,83.0,83.55,40.4,76.62,76.62,92.04,72.7,11940,1.194,80.93,0,0,1.02,72,949750.99,81.97,100,2
2021-07,SUP-0154,BR,91.25,97.83,73.11,62.28,81.11,6.0,97.83,97.83,89.06,98.5,8215,0.821,95.57,0,0,4.51,68,834006.43,81.92,92.84,0
2021-07,SUP-0155,BR,92.79,64.58,83.84,69.67,77.72,12.1,64.58,64.58,93.25,68.38,15165,1.516,91.69,1,0,7.77,44,894122.41,75.7,87.63,0
2021-07,SUP-0156,BR,90.61,81.73,56.81,81.73,77.72,42.4,81.73,81.73,91.09,79.66,11765,1.177,78.45,0,0,11.7,73,1340796.81,80.36,85.41,0
2021-07,SUP-0157,BR,88.01,99.78,69.06,81.05,84.48,31.5,99.78,99.78,88.23,99.82,13463,1.346,83.85,0,0,7.03,42,1056541.6,87.01,91.14,0
2021-07,SUP-0158,BR,83.23,81.65,80.35,70.4,78.91,29.7,81.65,81.65,81.51,77.88,22007,2.201,86.85,1,0,6.62,47,1250319.69,79.28,90.45,0
2021-07,SUP-0159,BR,73.08,80.16,74.37,82.77,77.59,32.4,80.16,80.16,73.3,82.06,30172,3.017,82.82,1,0,13.75,78,968201.22,75.75,80.53,0
2021-07,SUP-0160,BR,92.42,86.2,76.81,57.47,78.23,30.3,86.2,86.2,94.52,89.59,12509,1.251,87.85,0,0,11.72,30,1711249.67,78.79,87.98,0
2021-07,SUP-0161,MX,86.89,84.63,70.03,83.56,81.28,34.8,84.63,84.63,85.02,83.17,13854,1.385,83.51,0,0,3.75,32,1321453.17,82.36,81.47,0
2021-07,SUP-0162,MX,100,84.79,68.31,70.11,80.8,15.3,84.79,84.79,100,84.01,3865,0.387,97.19,1,0,1.18,63,1358988.13,84.99,100,0
2021-07,SUP-0163,MX,89.5,92.46,78.59,82.51,85.77,33.2,92.46,92.46,91.7,93.75,11305,1.13,81.92,0,0,12.02,12,585342.02,88.04,91.33,1
2021-07,SUP-0164,MX,96.06,89.19,86.12,76.39,86.94,25.0,89.19,89.19,98.14,88.68,4094,0.409,87.31,0,0,2.63,9,1978239.66,82.77,94.13,0
2021-07,SUP-0165,MX,83.68,79.24,62.11,78.98,76.0,4.5,79.24,79.24,85.52,78.23,15505,1.551,97.93,0,0,9.24,37,1866331.54,77.1,80.64,0
2021-07,SUP-0166,MX,73.06,82.62,76.17,87.23,79.77,24.7,82.62,82.62,71.79,83.1,27194,2.719,87.64,1,0,7.9,79,1386335.97,74.09,74.9,0
2021-07,SUP-0167,MX,90.03,97.43,86.89,70.34,86.17,26.5,97.43,97.43,90.96,92.89,10229,1.023,83.87,0,0,4.23,35,918537.87,85.46,84.01,0
2021-07,SUP-0168,MX,89.91,93.38,62.42,63.78,77.37,6.5,93.38,93.38,87.49,96.22,9723,0.972,95.12,0,0,11.66,30,990013.64,73.82,86.19,1
2021-07,SUP-0169,MX,95.56,86.63,69.81,65.07,79.27,41.2,86.63,86.63,94.77,85.75,7010,0.701,77.09,0,0,3.62,48,596000.63,83.91,98.51,0
2021-07,SUP-0170,MX,77.67,89.39,70.39,71.4,77.21,21.4,89.39,89.39,77.97,90.35,19130,1.913,90.07,0,0,6.84,35,176682.38,74.98,71.65,2
2021-07,SUP-0171,TH,80.05,90.95,74.87,67.38,78.31,13.1,90.95,90.95,78.32,89.95,21963,2.196,95.98,0,0,2.59,25,1518815.7,80.97,89.97,0
2021-07,SUP-0172,TH,89.42,96.13,57.45,58.51,75.38,8.6,96.13,96.13,87.53,93.24,11417,1.142,97.47,0,0,13.12,37,874347.43,71.52,83.64,1
2021-07,SUP-0173,TH,95.87,91.51,63.33,81.48,83.05,16.6,91.51,91.51,93.04,91.01,5442,0.544,89.51,2,0,6.07,21,1113601.08,83.81,95.5,0
2021-07,SUP-0174,TH,79.03,96.05,78.33,66.89,80.08,35.1,96.05,96.05,78.31,98.05,19496,1.95,81.95,0,1,11.03,27,992950.4,81.04,85.28,0
2021-07,SUP-0175,TH,82.89,86.52,62.68,77.44,77.38,9.2,86.52,86.52,84.49,82.9,14766,1.477,95.31,1,0,11.85,28,1684232.28,76.62,80.49,0
2021-07,SUP-0176,TH,90.94,93.89,83.06,59.03,81.73,10.6,93.89,93.89,92.19,92.85,16678,1.668,95.76,2,0,11.37,39,1581420.1,86.02,84.14,0
2021-07,SUP-0177,TH,85.34,84.75,69.25,84.91,81.06,46.6,84.75,84.75,86.99,84.48,14531,1.453,74.19,0,1,12.99,56,360024.41,79.64,87.9,0
2021-07,SUP-0178,TH,86.96,87.36,93.0,70.56,84.47,37.3,87.36,87.36,85.08,88.23,14754,1.475,80.78,1,0,10.39,38,1763264.39,87.64,76.73,0
2021-07,SUP-0179,PL,83.45,87.41,78.25,67.4,79.13,8.3,87.41,87.41,83.1,86.66,14462,1.446,95.78,0,0,5.0,59,1604915.51,77.17,84.47,0
2021-07,SUP-0180,PL,98.94,87.66,72.65,57.77,79.26,7.2,87.66,87.66,100,86.66,4500,0.45,96.84,0,0,5.74,20,1304751.78,76.71,100,0
2021-07,SUP-0181,PL,85.35,87.93,85.13,59.45,79.47,31.6,87.93,87.93,86.13,86.78,18378,1.838,82.69,0,0,13.49,52,480415.59,82.02,81.92,0
2021-07,SUP-0182,PL,94.33,86.04,80.4,73.97,83.68,18.6,86.04,86.04,94.21,86.07,5314,0.531,91.15,1,0,9.35,9,1411525.41,80.76,91.62,0
2021-07,SUP-0183,PL,100,86.8,74.02,73.86,83.67,44.5,86.8,86.8,99.46,89.33,2113,0.211,75.39,1,0,2.08,70,1688817.1,79.41,100,0
2021-07,SUP-0184,PL,95.53,87.6,100,83.27,91.6,7.3,87.6,87.6,95.53,88.19,13048,1.305,94.64,0,0,11.98,73,1399974.43,91.88,92.25,0
2021-07,SUP-0185,PL,90.22,89.29,74.73,52.98,76.8,13.6,89.29,89.29,89.79,88.9,8653,0.865,93.6,0,0,3.28,50,1064745.97,74.87,98.02,1
2021-07,SUP-0186,PL,83.12,99.61,74.07,67.63,81.11,31.7,99.61,99.61,85.01,100,14922,1.492,83.63,0,0,10.14,77,840064.26,76.72,79.32,1
2021-07,SUP-0187,TR,99.26,96.4,56.5,57.47,77.41,40.1,96.4,96.4,100,97.27,4099,0.41,78.34,1,0,6.2,69,606730.75,78.75,93.39,0
