order_id,date,order_date,customer_id,supplier_id,commodity_code,commodity,country_code,country,quantity,unit_price_usd,total_usd,currency_code,exchange_rate,expected_delivery_date,actual_delivery_date,lead_time_days,delay_days,status,payment_status,quality_inspection_result,returned_quantity,return_reason,shipment_mode,incoterms,port_of_origin,port_of_destination,priority_level,discount_percent,tax_amount,insurance_amount,tracking_number,carrier_name,notes,payment_terms,is_delayed,is_anomaly
PO-128197,2022-09-28,2022-09-28,CUS-0006,SUP-0202,TIM,Timber,CA,Canada,16917,497.4569,8415478.59,CAD,1.335215,2022-11-23,2022-11-22,56,0,delivered,Pending,passed,0,,Sea,CIF,CA-PORT-2,DEST-12,low,9.03,1308865.33,46819.85,TRK-10028197,Maersk,,Net 60,false,false
PO-128198,2022-01-12,2022-01-12,CUS-0214,SUP-0153,CTN,Cotton,BR,Brazil,19620,1363.531,26752477.95,BRL,5.063478,2022-03-07,2022-03-07,54,0,delivered,Paid,passed,0,,Sea,CIF,BR-PORT-1,DEST-03,normal,1.11,3728301.77,458257.98,TRK-10028198,Maersk,,Net 30,false,false
PO-128199,2022-02-05,2022-02-05,CUS-0059,SUP-0119,STL,Steel,JP,Japan,3192,575.7765,1837878.61,JPY,149.565644,2022-02-19,2022-02-20,14,1,delivered,Paid,passed,0,,Sea,CIF,JP-PORT-2,DEST-06,normal,0.67,116845.25,20159.23,TRK-10028199,Kuehne+Nagel,,Net 45,false,false
PO-128200,2022-05-21,2022-05-21,CUS-0147,SUP-0135,CTN,Cotton,VN,Vietnam,293,1247.0127,365374.71,VND,24466.74755,2022-07-14,2022-07-11,54,0,delivered,Paid,passed,0,,Sea,DDP,VN-PORT-1,DEST-07,normal,11.07,56523.27,2214.85,TRK-10028200,DB Schenker,,Net 45,false,false
PO-128201,2022-08-02,2022-08-02,CUS-0139,SUP-0112,PLA,Plastic,JP,Japan,13701,1330.8775,18234352.42,JPY,149.700492,2022-09-02,2022-08-30,31,0,delivered,Paid,passed,0,,Air,DDP,JP-PORT-2,DEST-08,normal,1.91,1877729.33,355183.33,TRK-10028201,DHL,,Net 60,false,false
PO-128202,2022-06-06,2022-06-06,CUS-0094,SUP-0108,CEM,Cement,DE,Germany,2917,141.1919,411856.65,EUR,0.938746,2022-07-02,2022-07-05,26,3,delivered,Paid,passed,0,,Multimodal,CIF,DE-PORT-1,DEST-03,high,0.28,6933.1,8096.46,TRK-10028202,Kuehne+Nagel,,Net 60,false,false
PO-128203,2022-02-28,2022-02-28,CUS-0036,SUP-0062,PLA,Plastic,IN,India,381,908.3985,346099.83,INR,84.194201,2022-04-03,2022-04-03,34,0,delivered,Paid,passed,0,,Air,FCA,IN-PORT-3,DEST-10,normal,6.61,10153.3,5329.71,TRK-10028203,DB Schenker,,Net 45,false,false
PO-128204,2022-07-11,2022-07-11,CUS-0037,SUP-0071,SLC,Silicon,US,United States,5844,3169.5679,18522955.06,USD,0.99716,2022-07-26,2022-07-24,15,0,delivered,Paid,passed,0,,Rail,FOB,US-PORT-1,DEST-04,low,2.72,1047326.62,123820.76,TRK-10028204,FedEx,,Net 60,false,false
PO-128205,2022-07-11,2022-07-11,CUS-0021,SUP-0056,ALM,Aluminum,IN,India,2495,1880.1507,4690976.06,INR,82.167354,2022-08-22,2022-08-23,42,1,delivered,Paid,passed,0,,Sea,FOB,IN-PORT-3,DEST-05,normal,11.76,616276.24,15090.02,TRK-10028205,FedEx,,Net 90,false,false
PO-128206,2022-04-24,2022-04-24,CUS-0174,SUP-0007,LIT,Lithium,CN,China,1057,28480.8421,30104250.11,CNY,7.128923,2022-06-12,2022-06-15,49,3,delivered,Refunded,passed,0,,Sea,CIF,CN-PORT-3,DEST-11,normal,10.89,4451487.29,75437.34,TRK-10028206,DHL,,Net 60,false,false
PO-128207,2022-11-14,2022-11-14,CUS-0144,SUP-0107,CTN,Cotton,DE,Germany,1101,1918.9864,2112804.07,EUR,0.914325,2022-12-30,2022-12-29,46,0,delivered,Overdue,passed,0,,Sea,DAP,DE-PORT-1,DEST-02,high,9.3,127048.81,42188.0,TRK-10028207,Kuehne+Nagel,,Net 90,false,false
PO-128208,2022-11-20,2022-11-20,CUS-0218,SUP-0154,CTN,Cotton,BR,Brazil,20045,1406.8605,28200519.59,BRL,4.88239,2023-02-07,,79,0,cancelled,Paid,passed,0,,Rail,EXW,BR-PORT-4,DEST-08,normal,9.0,2703804.23,152924.53,,FedEx,,Net 45,false,false
PO-128209,2022-03-03,2022-03-03,CUS-0096,SUP-0096,COP,Copper,DE,Germany,2109,8289.7126,17483003.91,EUR,0.922755,2022-04-10,2022-04-11,38,1,delivered,Paid,passed,0,,Sea,CIF,DE-PORT-1,DEST-10,low,0.88,1196647.02,139499.51,TRK-10028209,FedEx,,Net 60,false,false
PO-128210,2022-08-05,2022-08-05,CUS-0304,SUP-0130,COP,Copper,VN,Vietnam,4499,5728.7072,25773453.5,VND,24382.48779,2022-10-08,2022-10-06,64,0,delivered,Paid,passed,0,,Sea,FCA,VN-PORT-1,DEST-10,high,7.31,2174487.72,386959.25,TRK-10028210,FedEx,,Net 90,false,false
PO-128211,2022-11-07,2022-11-07,CUS-0173,SUP-0133,STL,Steel,VN,Vietnam,19087,389.1959,7428581.68,VND,24279.01073,2022-12-26,2022-12-27,49,1,delivered,Paid,passed,0,,Air,FCA,VN-PORT-4,DEST-02,low,10.36,220895.48,98667.54,TRK-10028211,FedEx,,Net 90,false,false
PO-128212,2022-01-03,2022-01-03,CUS-0256,SUP-0178,STL,Steel,TH,Thailand,2166,405.2787,877833.62,THB,36.22492,2022-01-30,2022-02-01,27,2,delivered,Paid,passed,0,,Sea,DAP,TH-PORT-4,DEST-11,low,8.18,98532.54,14761.05,TRK-10028212,Maersk,,Net 30,false,false
PO-128213,2022-09-09,2022-09-09,CUS-0075,SUP-0001,STL,Steel,CN,China,28336,454.5138,12879104.27,CNY,6.975595,2022-10-07,2022-10-04,28,0,delivered,Paid,passed,0,,Air,FOB,CN-PORT-1,DEST-08,normal,11.21,166001.15,45575.02,TRK-10028213,DHL,,Net 30,false,false
PO-128214,2022-02-20,2022-02-20,CUS-0315,SUP-0124,PAP,Paper,VN,Vietnam,27037,558.8746,15110292.86,VND,24559.780124,2022-04-23,2022-04-26,62,3,delivered,Paid,passed,0,,Sea,DAP,VN-PORT-2,DEST-11,normal,8.14,965869.39,109235.43,TRK-10028214,FedEx,,Net 45,false,false
PO-128215,2022-04-23,2022-04-23,CUS-0206,SUP-0085,ALM,Aluminum,US,United States,206,2496.6417,514308.2,USD,1.00531,2022-05-14,2022-05-12,21,0,delivered,Paid,passed,0,,Sea,FCA,US-PORT-1,DEST-10,normal,1.18,52284.81,8487.35,TRK-10028215,Kuehne+Nagel,,Net 60,false,false
PO-128216,2022-03-12,2022-03-12,CUS-0069,SUP-0064,NIC,Nickel,IN,India,26887,15028.9722,404083975.67,INR,82.791651,2022-04-08,2022-04-10,27,2,delivered,Paid,passed,0,,Sea,EXW,IN-PORT-3,DEST-12,normal,0.79,12430062.16,2827091.64,TRK-10028216,DHL,,Net 45,false,false
PO-128217,2022-08-07,2022-08-07,CUS-0172,SUP-0061,STL,Steel,IN,India,11984,406.6637,4873457.25,INR,83.222164,2022-09-10,2022-09-13,34,3,delivered,Paid,passed,0,,Sea,DAP,IN-PORT-4,DEST-04,normal,2.37,200789.53,67416.94,TRK-10028217,FedEx,,Net 90,false,false
PO-128218,2022-03-07,2022-03-07,CUS-0268,SUP-0038,CTN,Cotton,IN,India,9211,1331.4617,12264094.01,INR,83.989036,2022-03-25,2022-03-26,18,1,delivered,Paid,passed,0,,Sea,FCA,IN-PORT-1,DEST-10,high,5.36,1274408.33,48010.96,TRK-10028218,Kuehne+Nagel,,Net 60,false,false
PO-128219,2022-01-01,2022-01-01,CUS-0014,SUP-0173,SEM,Semiconductors,TH,Thailand,2256,6.8992,15564.57,THB,36.264131,2022-02-27,2022-02-24,57,0,delivered,Paid,passed,0,,Air,EXW,TH-PORT-1,DEST-11,normal,11.79,1641.0,157.75,TRK-10028219,FedEx,,Net 60,false,false
PO-128220,2022-05-25,2022-05-25,CUS-0058,SUP-0105,ALM,Aluminum,DE,Germany,16594,2288.1054,37968821.6,EUR,0.919596,2022-06-20,2022-06-18,26,0,delivered,Pending,passed,0,,Sea,FOB,DE-PORT-3,DEST-05,normal,6.92,5648918.62,531189.94,TRK-10028220,DB Schenker,,Net 60,false,false
PO-128221,2022-05-11,2022-05-11,CUS-0132,SUP-0013,COP,Copper,CN,China,5748,5769.3526,33162238.69,CNY,7.148929,2022-06-03,2022-06-06,23,3,delivered,Paid,passed,0,,Sea,DAP,CN-PORT-2,DEST-01,normal,6.69,1972429.75,176531.94,TRK-10028221,DHL,,Net 60,false,false
PO-128222,2022-08-15,2022-08-15,CUS-0124,SUP-0157,STL,Steel,BR,Brazil,22589,447.8084,10115544.09,BRL,4.903078,2022-09-07,2022-09-06,23,0,delivered,Overdue,passed,0,,Sea,EXW,BR-PORT-1,DEST-05,normal,10.73,1353987.57,33060.7,TRK-10028222,DB Schenker,,Net 45,false,false
PO-128223,2022-02-10,2022-02-10,CUS-0015,SUP-0075,LIT,Lithium,US,United States,20524,44660.5096,916612299.5,USD,1.008407,2022-03-15,2022-03-18,33,3,delivered,Paid,passed,0,,Sea,DDP,US-PORT-3,DEST-03,low,2.38,11316273.16,2232412.73,TRK-10028223,DB Schenker,,Net 45,false,false
PO-128224,2022-04-29,2022-04-29,CUS-0263,SUP-0089,COP,Copper,US,United States,1570,7843.0327,12313561.37,USD,1.005896,2022-05-14,2022-05-13,15,0,delivered,Pending,passed,0,,Sea,DDP,US-PORT-4,DEST-09,normal,0.25,1607986.53,25937.61,TRK-10028224,FedEx,,Net 90,false,false
PO-128225,2022-03-06,2022-03-06,CUS-0296,SUP-0180,PLA,Plastic,PL,Poland,1861,1100.2523,2047569.57,PLN,4.009474,2022-04-07,,32,0,cancelled,Paid,passed,0,,Sea,FCA,PL-PORT-4,DEST-10,normal,6.62,68504.49,12430.47,,DHL,,Net 45,false,false
PO-128226,2022-02-17,2022-02-17,CUS-0302,SUP-0184,STL,Steel,PL,Poland,769,512.1206,393820.71,PLN,4.071616,2022-03-08,2022-03-10,19,2,delivered,Paid,passed,0,,Air,DDP,PL-PORT-3,DEST-02,high,7.7,48765.63,3143.07,TRK-10028226,Maersk,,Net 30,false,false
PO-128227,2022-12-02,2022-12-02,CUS-0261,SUP-0083,NIC,Nickel,US,United States,21281,35374.5224,752805210.93,USD,0.980006,2022-12-23,2022-12-22,21,0,delivered,Paid,passed,0,,Road,DDP,US-PORT-1,DEST-11,normal,11.18,23721430.67,7061304.81,TRK-10028227,Kuehne+Nagel,,Net 90,false,false
PO-128228,2022-03-04,2022-03-04,CUS-0139,SUP-0070,STL,Steel,US,United States,11527,643.9823,7423183.96,USD,1.008801,2022-05-05,2022-05-07,62,2,delivered,Paid,passed,0,,Sea,CIF,US-PORT-1,DEST-10,normal,1.48,909605.27,93061.82,TRK-10028228,Maersk,,Net 30,false,false
PO-128229,2022-08-07,2022-08-07,CUS-0087,SUP-0135,COP,Copper,VN,Vietnam,1187,5871.3839,6969332.73,VND,24493.58034,2022-09-22,2022-09-21,46,0,delivered,Paid,passed,0,,Sea,CIF,VN-PORT-3,DEST-09,normal,11.7,775911.5,105231.38,TRK-10028229,DHL,,Net 45,false,false
PO-128230,2022-11-24,2022-11-24,CUS-0006,SUP-0015,COP,Copper,CN,China,2130,5897.8696,12562462.23,CNY,7.054593,2022-11-29,2022-12-02,5,3,delivered,Paid,passed,0,,Sea,CIF,CN-PORT-4,DEST-12,normal,7.62,1546713.54,87273.62,TRK-10028230,Kuehne+Nagel,,Net 90,false,false
PO-128231,2022-11-02,2022-11-02,CUS-0116,SUP-0168,RBR,Rubber,MX,Mexico,3491,1447.5602,5053432.67,MXN,16.883354,2022-12-09,2022-12-09,37,0,delivered,Paid,passed,0,,Rail,DAP,MX-PORT-4,DEST-08,high,3.12,812289.4,94413.47,TRK-10028231,DHL,,Net 60,false,false
PO-128232,2022-05-12,2022-05-12,CUS-0092,SUP-0183,COP,Copper,PL,Poland,10828,6316.4636,68394667.39,PLN,3.960089,2022-07-23,2022-07-26,72,3,delivered,Paid,passed,0,,Sea,CIF,PL-PORT-2,DEST-02,normal,9.34,9149932.39,1354946.83,TRK-10028232,Maersk,,Net 90,false,false
PO-128233,2022-11-02,2022-11-02,CUS-0213,SUP-0121,PLA,Plastic,JP,Japan,3310,1340.3763,4436645.48,JPY,146.652458,2022-12-06,2022-12-04,34,0,delivered,Paid,passed,0,,Sea,CIF,JP-PORT-3,DEST-03,low,8.72,570844.96,74269.29,TRK-10028233,Maersk,,Net 30,false,false
PO-128234,2022-08-06,2022-08-06,CUS-0101,SUP-0110,CTN,Cotton,JP,Japan,7727,1825.3842,14104744.01,JPY,148.262654,2022-09-04,2022-09-03,29,0,delivered,Paid,passed,0,,Sea,CIF,JP-PORT-3,DEST-08,normal,10.9,1115463.49,158102.95,TRK-10028234,Maersk,,Net 60,false,false
PO-128235,2022-05-09,2022-05-09,CUS-0110,SUP-0052,COP,Copper,IN,India,2973,6175.6598,18360236.52,INR,83.384964,2022-06-02,2022-06-03,24,1,delivered,Paid,passed,0,,Multimodal,DDP,IN-PORT-1,DEST-01,high,2.64,1268289.95,134866.56,TRK-10028235,DB Schenker,,Net 90,false,false
PO-128236,2022-12-17,2022-12-17,CUS-0165,SUP-0110,CTN,Cotton,JP,Japan,15630,1637.5802,25595378.58,JPY,145.005669,2023-01-17,2023-01-15,31,0,delivered,Paid,passed,0,,Rail,DAP,JP-PORT-4,DEST-03,normal,4.94,901729.37,286023.76,TRK-10028236,Maersk,,Net 60,false,false
PO-128237,2022-01-03,2022-01-03,CUS-0202,SUP-0018,LIT,Lithium,CN,China,6242,34661.8118,216359029.4,CNY,7.162745,2022-02-12,2022-02-15,40,3,delivered,Paid,passed,0,,Air,DDP,CN-PORT-3,DEST-08,normal,4.4,34530879.06,3359522.24,TRK-10028237,Maersk,,Net 90,false,false
PO-128238,2022-01-31,2022-01-31,CUS-0032,SUP-0037,NIC,Nickel,IN,India,9279,16824.8844,156118102.59,INR,84.100596,2022-03-17,2022-03-17,45,0,delivered,Paid,failed,0,,Sea,DDP,IN-PORT-2,DEST-09,high,2.12,18156257.07,3056157.86,TRK-10028238,DB Schenker,,Net 60,false,false
PO-128239,2022-06-06,2022-06-06,CUS-0099,SUP-0033,REE,Rare Earth,CN,China,17944,68299.4342,1225565047.91,CNY,7.178438,2022-07-15,2022-07-12,39,0,delivered,Paid,passed,0,,Air,CIF,CN-PORT-1,DEST-03,normal,8.29,163268522.61,4090300.05,TRK-10028239,DHL,,Net 60,false,false
PO-128240,2022-01-03,2022-01-03,CUS-0163,SUP-0059,CTN,Cotton,IN,India,5384,1238.0726,6665783.03,INR,82.975784,2022-02-05,2022-02-03,33,0,delivered,Paid,passed,0,,Sea,CIF,IN-PORT-2,DEST-01,normal,2.63,250223.32,43550.77,TRK-10028240,Kuehne+Nagel,,Net 90,false,false
PO-128241,2022-05-18,2022-05-18,CUS-0057,SUP-0199,REE,Rare Earth,AU,Australia,32631,100456.8469,3278007372.74,AUD,1.534671,2022-06-17,2022-06-17,30,0,delivered,Paid,passed,0,,Rail,FOB,AU-PORT-3,DEST-03,normal,5.85,399027356.67,27327205.16,TRK-10028241,DB Schenker,,Net 90,false,false
PO-128242,2022-09-08,2022-09-08,CUS-0304,SUP-0098,PLA,Plastic,DE,Germany,4334,1361.6825,5901531.89,EUR,0.913648,2022-11-10,2022-11-13,63,3,delivered,Paid,passed,0,,Sea,DDP,DE-PORT-2,DEST-09,normal,6.65,181364.05,105387.97,TRK-10028242,DB Schenker,,Net 30,false,false
PO-128243,2022-01-04,2022-01-04,CUS-0140,SUP-0139,COP,Copper,KR,South Korea,8800,8104.8779,71322925.81,KRW,1359.940239,2022-02-28,2022-02-25,55,0,delivered,Paid,passed,0,,Sea,DAP,KR-PORT-2,DEST-05,normal,11.0,11513204.3,1160919.82,TRK-10028243,FedEx,,Net 90,false,false
PO-128244,2022-05-17,2022-05-17,CUS-0034,SUP-0163,PLA,Plastic,MX,Mexico,5871,1154.9851,6780917.36,MXN,17.243343,2022-07-06,2022-07-08,50,2,delivered,Paid,passed,0,,Sea,FOB,MX-PORT-3,DEST-11,normal,5.46,477217.8,18327.21,TRK-10028244,FedEx,,Net 30,false,false
PO-128245,2022-12-26,2022-12-26,CUS-0255,SUP-0136,CTN,Cotton,VN,Vietnam,5841,1458.7631,8520635.35,VND,23801.463046,2023-01-24,2023-01-22,29,0,delivered,Paid,passed,0,,Sea,DAP,VN-PORT-4,DEST-06,low,4.06,1267156.09,135998.99,TRK-10028245,Maersk,,Net 45,false,false
PO-128246,2022-11-28,2022-11-28,CUS-0137,SUP-0179,PAP,Paper,PL,Poland,30096,624.0029,18779992.71,PLN,3.940946,2022-12-30,2022-12-27,32,0,delivered,Paid,passed,0,,Road,CIF,PL-PORT-4,DEST-12,normal,6.6,2358776.29,329411.54,TRK-10028246,FedEx,,Net 30,false,false
PO-128247,2022-01-08,2022-01-08,CUS-0005,SUP-0063,STL,Steel,IN,India,10848,395.9576,4295347.74,INR,84.253439,2022-01-11,2022-01-09,3,0,delivered,Pending,passed,0,,Sea,EXW,IN-PORT-3,DEST-06,low,0.51,93335.42,85582.63,TRK-10028247,Kuehne+Nagel,,Net 45,false,false
PO-128248,2022-03-15,2022-03-15,CUS-0190,SUP-0090,ALM,Aluminum,US,United States,20552,2753.6619,56593259.88,USD,1.009314,2022-04-07,2022-04-09,23,2,delivered,Paid,passed,0,,Sea,DDP,US-PORT-3,DEST-08,low,11.72,9414642.01,1099671.15,TRK-10028248,Kuehne+Nagel,,Net 30,false,false
PO-128249,2022-08-20,2022-08-20,CUS-0270,SUP-0199,SLC,Silicon,AU,Australia,17369,3607.3403,62655893.44,AUD,1.507229,2022-09-16,2022-09-14,27,0,delivered,Paid,passed,0,,Road,FCA,AU-PORT-1,DEST-04,high,6.64,10638165.29,290498.7,TRK-10028249,Maersk,,Net 90,false,false
PO-128250,2022-01-23,2022-01-23,CUS-0306,SUP-0201,SLC,Silicon,CA,Canada,1794,3616.4434,6487899.44,CAD,1.379113,2022-02-12,2022-02-12,20,0,delivered,Paid,passed,0,,Sea,FOB,CA-PORT-1,DEST-02,normal,11.66,816796.57,26185.14,TRK-10028250,DHL,,Net 90,false,false
PO-128251,2022-11-15,2022-11-15,CUS-0050,SUP-0140,CTN,Cotton,KR,South Korea,23585,1766.5291,41663588.94,KRW,1297.559934,2022-11-28,2022-11-28,13,0,delivered,Paid,passed,0,,Air,FOB,KR-PORT-2,DEST-04,normal,4.9,5900083.67,699739.71,TRK-10028251,Maersk,,Net 30,false,true
PO-128252,2022-01-13,2022-01-13,CUS-0040,SUP-0016,TIM,Timber,CN,China,15812,330.315,5222941.01,CNY,7.25479,2022-01-22,2022-01-23,9,1,delivered,Paid,passed,0,,Sea,FCA,CN-PORT-4,DEST-05,normal,3.15,679725.53,19244.33,TRK-10028252,DHL,,Net 45,false,false
PO-128253,2022-12-18,2022-12-18,CUS-0069,SUP-0026,ALM,Aluminum,CN,China,5866,1953.3392,11458287.85,CNY,6.914383,2023-01-19,2023-01-17,32,0,delivered,Paid,passed,0,,Sea,FOB,CN-PORT-3,DEST-12,high,7.17,339861.21,134267.25,TRK-10028253,Maersk,,Net 45,false,false
PO-128254,2022-08-04,2022-08-04,CUS-0074,SUP-0165,ALM,Aluminum,MX,Mexico,18158,1873.8309,34025021.17,MXN,17.096013,2022-08-23,2022-08-23,19,0,delivered,Paid,passed,0,,Sea,DAP,MX-PORT-3,DEST-09,high,4.4,2582495.43,433989.26,TRK-10028254,DB Schenker,,Net 60,false,false
PO-128255,2022-03-14,2022-03-14,CUS-0116,SUP-0195,REE,Rare Earth,ZA,South Africa,143,93716.4742,13401455.82,ZAR,18.719902,2022-04-17,2022-04-15,34,0,delivered,Overdue,passed,0,,Air,DDP,ZA-PORT-3,DEST-04,low,10.33,2118168.17,45154.65,TRK-10028255,DB Schenker,,Net 45,false,false
PO-128256,2022-02-07,2022-02-07,CUS-0044,SUP-0164,COP,Copper,MX,Mexico,4042,6000.9897,24256000.3,MXN,17.129069,2022-03-08,2022-03-10,29,2,delivered,Paid,passed,0,,Sea,FCA,MX-PORT-3,DEST-10,low,7.7,1882237.02,96384.56,TRK-10028256,DHL,,Net 90,false,false
PO-128257,2022-10-10,2022-10-10,CUS-0063,SUP-0070,STL,Steel,US,United States,12235,629.4952,7701873.57,USD,0.993766,2022-12-08,2022-12-09,59,1,delivered,Overdue,passed,0,,Air,FOB,US-PORT-3,DEST-04,low,11.1,766491.29,35273.67,TRK-10028257,DB Schenker,,Net 30,false,false
PO-128258,2022-02-05,2022-02-05,CUS-0213,SUP-0048,CTN,Cotton,IN,India,5868,1315.7976,7721100.54,INR,84.214066,2022-03-11,2022-03-10,34,0,delivered,Pending,passed,0,,Multimodal,FOB,IN-PORT-3,DEST-10,low,2.29,977799.57,44638.42,TRK-10028258,Maersk,,Net 45,false,false
PO-128259,2022-04-07,2022-04-07,CUS-0088,SUP-0144,STL,Steel,KR,South Korea,33708,557.1418,18780134.19,KRW,1330.238322,2022-05-17,2022-05-17,40,0,delivered,Paid,passed,0,,Sea,FOB,KR-PORT-4,DEST-12,normal,2.0,2116494.22,87125.2,TRK-10028259,Kuehne+Nagel,,Net 60,false,false
PO-128260,2022-12-15,2022-12-15,CUS-0055,SUP-0001,STL,Steel,CN,China,3553,424.984,1509968.06,CNY,6.984288,2023-01-22,2023-01-23,38,1,delivered,Paid,passed,0,,Road,DAP,CN-PORT-1,DEST-01,normal,7.31,54175.79,20294.19,TRK-10028260,DHL,,Net 30,false,false
PO-128261,2022-09-07,2022-09-07,CUS-0186,SUP-0037,NIC,Nickel,IN,India,10782,17672.4962,190544854.37,INR,83.804799,2022-10-13,2022-10-16,36,3,delivered,Paid,passed,0,,Road,CIF,IN-PORT-1,DEST-12,normal,9.27,25845996.44,2172490.75,TRK-10028261,Maersk,,Net 60,false,false
PO-128262,2022-11-06,2022-11-06,CUS-0016,SUP-0012,SEM,Semiconductors,CN,China,14090,6.9665,98158.19,CNY,7.082077,2023-01-11,2023-01-11,66,0,delivered,Paid,passed,0,,Sea,CIF,CN-PORT-3,DEST-02,normal,10.11,2331.91,430.44,TRK-10028262,Maersk,,Net 60,false,false
PO-128263,2022-10-09,2022-10-09,CUS-0303,SUP-0180,PLA,Plastic,PL,Poland,555,1131.9789,628248.27,PLN,3.966497,2022-11-02,2022-11-03,24,1,delivered,Paid,passed,0,,Sea,DDP,PL-PORT-4,DEST-04,low,3.27,75454.36,3778.21,TRK-10028263,DHL,,Net 45,false,false
PO-128264,2022-07-06,2022-07-06,CUS-0133,SUP-0042,CEM,Cement,IN,India,4067,109.5423,445508.57,INR,83.455348,2022-07-09,2022-07-11,3,2,delivered,Paid,passed,0,,Sea,DAP,IN-PORT-4,DEST-07,high,11.47,59563.95,5091.12,TRK-10028264,Maersk,,Net 45,false,false
PO-128265,2022-05-24,2022-05-24,CUS-0276,SUP-0139,COP,Copper,KR,South Korea,2679,7788.7728,20866122.45,KRW,1329.10401,2022-07-25,2022-07-22,62,0,delivered,Paid,passed,0,,Sea,EXW,KR-PORT-1,DEST-07,normal,2.03,1059730.68,338639.92,TRK-10028265,Maersk,,Net 90,false,false
PO-128266,2022-09-16,2022-09-16,CUS-0030,SUP-0127,CTN,Cotton,VN,Vietnam,1337,1606.0541,2147294.39,VND,24218.648462,2022-10-01,2022-10-02,15,1,delivered,Paid,passed,0,,Sea,DDP,VN-PORT-1,DEST-06,normal,5.52,76498.18,24985.28,TRK-10028266,DB Schenker,,Net 60,false,false
PO-128267,2022-11-13,2022-11-13,CUS-0006,SUP-0143,STL,Steel,KR,South Korea,2442,540.2586,1319311.48,KRW,1333.856292,2022-11-24,2022-11-26,11,2,delivered,Paid,passed,0,,Sea,FCA,KR-PORT-2,DEST-01,normal,1.04,168042.87,5110.97,TRK-10028267,Maersk,,Net 45,false,false
PO-128268,2022-11-23,2022-11-23,CUS-0279,SUP-0043,COP,Copper,IN,India,1536,5358.4935,8230646.07,INR,81.465131,2022-12-07,2022-12-07,14,0,delivered,Overdue,passed,0,,Rail,DAP,IN-PORT-1,DEST-07,normal,11.91,1309193.21,40746.85,TRK-10028268,DHL,,Net 60,false,false
PO-128269,2022-09-07,2022-09-07,CUS-0299,SUP-0163,PLA,Plastic,MX,Mexico,4366,1143.8724,4994146.97,MXN,17.443928,2022-10-26,2022-10-29,49,3,delivered,Paid,passed,0,,Sea,FCA,MX-PORT-3,DEST-11,low,2.21,321752.62,48446.9,TRK-10028269,FedEx,,Net 30,false,false
PO-128270,2022-07-20,2022-07-20,CUS-0106,SUP-0067,STL,Steel,US,United States,731,603.5771,441214.84,USD,0.991189,2022-08-26,2022-08-26,37,0,delivered,Pending,passed,0,,Rail,EXW,US-PORT-4,DEST-05,low,7.3,43035.81,5229.58,TRK-10028270,Kuehne+Nagel,,Net 60,false,false
PO-128271,2022-10-18,2022-10-18,CUS-0145,SUP-0046,LIT,Lithium,IN,India,1580,39805.8227,62893199.91,INR,81.66425,2022-12-02,2022-12-02,45,0,delivered,Paid,passed,0,,Sea,CIF,IN-PORT-1,DEST-11,normal,5.76,1401932.43,1119118.84,TRK-10028271,FedEx,,Net 30,false,false
PO-128272,2022-07-13,2022-07-13,CUS-0172,SUP-0168,NIC,Nickel,MX,Mexico,4351,21791.7878,94816068.93,MXN,17.150351,2022-08-18,2022-08-21,36,3,delivered,Paid,passed,0,,Rail,FOB,MX-PORT-2,DEST-02,low,0.14,13822732.86,1385252.05,TRK-10028272,DB Schenker,,Net 60,false,false
PO-128273,2022-03-19,2022-03-19,CUS-0241,SUP-0162,REE,Rare Earth,MX,Mexico,2500,101737.0509,254342627.16,MXN,17.466087,2022-04-27,,39,0,cancelled,Paid,passed,0,,Sea,FCA,MX-PORT-2,DEST-09,low,3.31,12128037.6,2354254.28,,Kuehne+Nagel,,Net 45,false,false
PO-128274,2022-10-03,2022-10-03,CUS-0217,SUP-0004,COP,Copper,CN,China,3241,5469.6746,17727215.52,CNY,7.025622,2022-11-29,2022-11-28,57,0,delivered,Paid,passed,0,,Road,DDP,CN-PORT-2,DEST-12,normal,8.39,2487047.39,271104.68,TRK-10028274,DB Schenker,,Net 45,false,false
PO-128275,2022-06-13,2022-06-13,CUS-0230,SUP-0044,SEM,Semiconductors,IN,India,11496,6.9327,79698.74,INR,81.563165,2022-06-25,2022-06-22,12,0,delivered,Paid,passed,0,,Air,DAP,IN-PORT-4,DEST-06,low,2.8,13229.08,846.81,TRK-10028275,DB Schenker,,Net 60,false,false
PO-128276,2022-02-28,2022-02-28,CUS-0249,SUP-0070,SEM,Semiconductors,US,United States,1389,9.253,12852.44,USD,0.992319,2022-05-05,2022-05-03,66,0,delivered,Paid,passed,0,,Sea,FOB,US-PORT-2,DEST-10,high,10.26,534.96,219.56,TRK-10028276,Maersk,,Net 30,false,false
PO-128277,2022-02-25,2022-02-25,CUS-0293,SUP-0121,PLA,Plastic,JP,Japan,8680,1255.3162,10896144.8,JPY,151.140081,2022-03-21,2022-03-19,24,0,delivered,Paid,passed,0,,Multimodal,FCA,JP-PORT-3,DEST-01,high,3.1,179861.57,40397.71,TRK-10028277,DHL,,Net 30,false,false
PO-128278,2022-02-28,2022-02-28,CUS-0316,SUP-0121,STL,Steel,JP,Japan,5795,594.2305,3443565.58,JPY,151.518257,2022-03-19,2022-03-17,19,0,delivered,Paid,passed,0,,Sea,DDP,JP-PORT-4,DEST-02,normal,9.02,275438.47,32903.63,TRK-10028278,DB Schenker,,Net 30,false,false
