date,entity_type,entity_id,revenue_usd,cost_usd,gross_margin,operating_expenses,ebitda,net_profit,cash_flow,accounts_receivable,accounts_payable,inventory_value,working_capital,roi_percent
2020-09,customer,CUS-0285,2610477.0,1781427.65,31.759,369027.92,460021.44,375318.26,579332.76,652091.25,158758.94,422871.89,449881.68,4.881
2020-09,customer,CUS-0286,1652483.59,923864.5,44.092,224384.06,504235.03,386200.39,67296.87,198064.42,57126.47,276332.89,327407.07,15.033
2020-09,customer,CUS-0287,5128396.96,4324583.47,15.674,706114.29,97699.2,-156280.48,-874343.39,1232217.73,577290.27,1498651.64,1503997.34,23.682
2020-09,customer,CUS-0288,5484975.29,3791770.95,30.87,373834.79,1319369.56,999346.61,-1024655.49,1146615.69,308926.84,699138.35,621681.47,20.763
2020-09,customer,CUS-0289,1307143.4,786120.21,39.86,220171.75,300851.44,214824.88,-239871.93,70439.83,66908.23,283363.39,140008.85,23.127
2020-09,customer,CUS-0290,1551623.57,1001398.33,35.461,151386.21,398839.04,313808.2,392792.73,78098.07,66508.41,94131.64,435632.64,17.884
2020-09,customer,CUS-0291,1071881.65,621286.86,42.038,175552.05,275042.73,249511.77,-168173.78,111241.93,81661.74,236822.64,232804.71,24.729
2020-09,customer,CUS-0292,4068812.29,3038536.66,25.321,453119.76,577155.87,447433.51,1171443.34,784672.32,380528.31,866215.74,996632.9,7.067
2020-09,customer,CUS-0293,4747871.01,3240281.17,31.753,283317.57,1224272.27,1030581.45,1392367.02,715071.52,496133.99,770891.95,366216.0,13.792
2020-09,customer,CUS-0294,3149096.0,2370083.05,24.738,452159.73,326853.22,128763.01,395192.05,594253.91,235783.74,220405.09,813344.12,6.724
2020-09,customer,CUS-0295,381842.39,240645.46,36.978,26924.08,114272.85,105946.02,85035.39,60983.31,20820.18,84046.02,81603.86,11.108
2020-09,customer,CUS-0296,2840125.6,2009095.08,29.26,327918.37,503112.15,413506.09,-342446.46,302274.53,267419.96,172757.21,340094.99,31.149
2020-09,customer,CUS-0297,5872076.41,4636911.27,21.035,861356.47,373808.67,26817.35,-689790.73,1434043.59,359539.33,1000219.24,877288.09,8.565
2020-09,customer,CUS-0298,5813760.83,4754282.92,18.224,704397.76,355080.15,168167.36,243747.37,1085472.23,454426.59,1600693.81,1108922.33,7.412
2020-09,customer,CUS-0299,5337303.15,4433283.76,16.938,396531.83,507487.56,316048.36,970857.05,787407.45,833132.31,1388206.18,605583.87,16.64
2020-09,customer,CUS-0300,390720.53,227235.64,41.842,53520.81,109964.07,87778.93,29383.39,96368.84,36041.03,56490.38,25851.82,25.232
2020-09,customer,CUS-0301,5864165.29,3576323.92,39.014,825462.65,1462378.72,1051959.05,-421077.53,544960.85,376740.17,429988.82,811781.04,26.875
2020-09,customer,CUS-0302,5677767.12,4029155.03,29.036,324714.34,1323897.76,969903.62,-173990.17,725960.87,392763.32,684769.77,750430.91,9.923
2020-09,customer,CUS-0303,5571457.09,3573829.04,35.855,980301.37,1017326.68,851966.25,-936638.98,1306969.69,305050.83,1133208.66,785922.03,13.291
2020-09,customer,CUS-0304,1488102.37,1308916.31,12.041,151730.64,27455.42,-88720.13,208312.38,154914.83,91875.19,125085.47,425948.57,29.418
2020-09,customer,CUS-0305,5419878.77,3036234.28,43.98,737940.94,1645703.55,1218858.48,-505434.93,1329278.26,524257.88,964294.34,762553.52,10.685
2020-09,customer,CUS-0306,761841.35,420464.26,44.809,128865.24,212511.85,161883.32,72476.3,173582.48,29656.47,136768.1,152846.45,20.293
2020-09,customer,CUS-0307,5110888.21,2915989.12,42.946,345444.4,1849454.69,1475217.87,1243307.18,1095776.68,237099.11,279677.77,304181.34,18.161
2020-09,customer,CUS-0308,3545717.27,1993934.7,43.765,302747.85,1249034.72,1004188.2,680117.06,635958.53,109562.08,472722.6,565774.22,8.949
2020-09,customer,CUS-0309,1443109.39,1167062.24,19.129,243489.64,32557.5,-54454.87,428372.22,239385.89,95942.73,321497.18,360496.7,5.369
2020-09,customer,CUS-0310,5529893.11,3856230.89,30.266,404859.52,1268802.7,906217.35,499922.16,709183.04,378058.96,837093.59,734394.77,26.085
2020-09,customer,CUS-0311,752857.04,597309.44,20.661,112710.01,42837.6,11643.85,65078.66,54417.54,101712.7,202828.72,192763.1,15.832
2020-09,customer,CUS-0312,4796937.88,3654581.97,23.814,640337.63,502018.29,350977.44,-868688.74,993952.27,301516.0,439296.47,944495.45,28.958
2020-09,customer,CUS-0313,253212.8,151926.44,40.0,29986.42,71299.95,62710.67,11846.14,62042.46,21545.53,17123.29,64562.63,30.924
2020-09,customer,CUS-0314,4730002.53,2734696.56,42.184,288981.41,1706324.56,1424491.19,538957.54,1024074.78,325115.48,907083.47,1287461.88,20.967
2020-09,customer,CUS-0315,3953958.07,2404596.19,39.185,462604.15,1086757.73,800809.66,680950.35,868073.44,419789.86,929080.83,475008.38,8.176
2020-09,customer,CUS-0316,1084738.84,926512.5,14.587,148989.68,9236.65,-43895.77,-65845.53,193204.32,60231.57,299240.01,104344.75,26.08
2020-09,customer,CUS-0317,4891610.13,2917179.41,40.364,439584.46,1534846.25,1219188.37,-15433.85,781481.11,548536.66,273299.16,573348.13,26.026
2020-09,customer,CUS-0318,2728510.3,2392059.35,12.331,246413.95,90037.0,-38654.65,-85747.41,323460.0,460916.0,597053.38,285625.5,18.181
2020-09,customer,CUS-0319,4301107.29,3689435.89,14.221,543471.06,68200.34,-133994.6,121837.61,614915.07,219619.83,687359.32,726837.75,27.533
2020-09,customer,CUS-0320,4296902.32,3041862.5,29.208,327433.67,927606.16,832576.94,1111549.16,619152.17,409882.15,794995.67,619984.75,22.397
2020-10,supplier,SUP-0001,1286894.23,905577.11,29.631,227206.49,154110.62,65524.2,-205862.0,231536.28,79603.39,207431.71,278765.99,11.427
2020-10,supplier,SUP-0002,3240802.72,2624424.42,19.019,576543.62,39834.68,-25458.7,929995.15,304520.86,471120.45,748711.94,516501.98,22.504
2020-10,supplier,SUP-0003,5755132.07,3487812.16,39.396,762606.5,1504713.41,1196247.9,461347.5,828130.49,674493.91,1281713.63,1338770.83,30.597
2020-10,supplier,SUP-0004,1848338.97,1522990.62,17.602,309379.01,15969.35,-23185.6,346843.39,98719.56,270466.05,516510.45,540544.97,12.062
2020-10,supplier,SUP-0005,5245994.18,3961321.53,24.489,265687.49,1018985.15,771105.0,503714.56,1028906.1,451653.45,1355135.14,973629.19,7.422
2020-10,supplier,SUP-0006,772443.92,468055.35,39.406,83420.79,220967.78,190259.94,154950.08,114452.42,64359.19,110587.7,122832.22,31.71
2020-10,supplier,SUP-0007,2057824.66,1193247.0,42.014,238473.02,626104.64,550296.63,-4679.01,389081.05,71383.88,179335.87,444098.38,25.891
2020-10,supplier,SUP-0008,589482.65,402238.38,31.764,79287.66,107956.61,78149.48,14371.6,103238.95,59520.11,136938.25,160679.67,24.003
2020-10,supplier,SUP-0009,3491233.99,2177017.71,37.643,611631.13,702585.16,501883.96,644397.27,652957.8,305344.82,452659.9,447946.79,20.25
2020-10,supplier,SUP-0010,4816319.32,3823826.21,20.607,294466.72,698026.39,371552.06,1156763.15,253918.07,621207.91,1188318.4,561428.55,11.105
2020-10,supplier,SUP-0011,4698676.37,2953035.45,37.152,469209.31,1276431.61,1052558.72,-254232.2,654478.81,328364.96,716637.48,1002480.84,23.092
2020-10,supplier,SUP-0012,1488294.2,1199824.92,19.383,201067.13,87402.16,-9376.85,-183743.53,298852.0,96584.38,261878.89,363737.69,4.632
2020-10,supplier,SUP-0013,393612.19,254665.87,35.3,50688.3,88258.03,61349.62,101876.75,83444.66,45262.31,81834.09,21799.91,11.567
2020-10,supplier,SUP-0014,1050128.06,920036.65,12.388,154377.11,-24285.7,-94726.13,-90303.59,68680.84,174103.31,323996.43,294801.63,30.109
2020-10,supplier,SUP-0015,2063062.58,1301741.84,36.902,368834.51,392486.23,256435.11,-216784.67,373835.38,184177.89,109955.63,380810.09,4.408
2020-10,supplier,SUP-0016,1728932.69,1395946.25,19.26,287504.32,45482.13,-91452.12,360168.12,380893.56,71565.35,440027.92,482920.29,29.808
2020-10,supplier,SUP-0017,595481.19,350881.06,41.076,99835.72,144764.41,125590.88,-58659.22,133241.18,45233.76,60543.95,81468.83,24.574
2020-10,supplier,SUP-0018,475575.46,405184.47,14.801,74431.02,-4040.03,-16277.15,17195.82,89491.96,48786.32,79299.8,91845.33,29.721
2020-10,supplier,SUP-0019,4699587.73,3296911.76,29.847,599450.05,803225.92,689248.66,392261.1,938276.41,468219.47,541300.09,1317012.93,28.272
2020-10,supplier,SUP-0020,5530997.93,3526772.29,36.236,566883.84,1437341.81,1092854.5,-793994.17,820761.18,201540.3,348681.18,1262272.21,19.383
2020-10,supplier,SUP-0021,5553265.33,4581221.05,17.504,969474.41,2569.88,-318130.92,1531790.32,780493.35,562094.8,1800468.12,393211.49,9.757
2020-10,supplier,SUP-0022,1105965.28,945021.62,14.552,124584.8,36358.86,-48040.36,313180.84,260604.26,106003.82,302604.23,291310.35,16.899
2020-10,supplier,SUP-0023,4371943.13,2685280.85,38.579,409102.34,1277559.95,999438.79,1170101.69,845255.24,228310.72,401019.89,963680.84,23.847
2020-10,supplier,SUP-0024,3693509.81,2215800.19,40.008,523562.72,954146.9,795876.31,1059208.17,439583.27,117632.87,689931.21,778555.48,5.477
2020-10,supplier,SUP-0025,2890738.56,1631689.53,43.555,404028.15,855020.87,694181.61,727396.33,318687.99,321949.27,335135.49,657434.92,28.068
2020-10,supplier,SUP-0026,5816692.9,3517173.81,39.533,939469.1,1360049.99,1002072.36,-363423.1,1005087.47,190279.37,595553.14,1062225.59,10.518
2020-10,supplier,SUP-0027,277014.77,177705.41,35.85,31731.42,67577.95,56760.82,-5014.8,39693.74,11250.04,56691.82,79339.26,15.771
2020-10,supplier,SUP-0028,3725245.63,3082323.62,17.259,264129.29,378792.72,111936.88,-568810.53,342634.23,186360.24,1123825.75,757641.74,28.478
2020-10,supplier,SUP-0029,276563.27,188174.03,31.96,18093.94,70295.3,61241.35,-18618.2,29343.79,28140.17,37658.64,72094.22,4.217
2020-10,supplier,SUP-0030,2200034.01,1356426.61,38.345,185096.72,658510.69,556578.55,-40798.45,236702.74,120226.43,458774.47,295431.57,17.624
2020-10,supplier,SUP-0031,363123.25,286079.66,21.217,43573.36,33470.23,5610.43,-61920.31,75049.01,53007.1,59593.74,66515.91,10.093
2020-10,supplier,SUP-0032,1325251.71,1040151.93,21.513,115945.04,169154.74,76881.48,-202447.64,165677.37,130446.16,385467.4,158179.91,20.247
2020-10,supplier,SUP-0033,3175189.63,2144981.84,32.446,194876.42,835331.37,753249.02,808128.16,163689.63,334093.69,190278.53,347712.48,22.439
2020-10,supplier,SUP-0034,700929.59,413685.34,40.98,114814.76,172429.49,147530.15,-111362.8,84689.44,62756.71,150156.91,83511.36,23.381
2020-10,supplier,SUP-0035,5410847.73,3690485.84,31.795,939666.96,780694.94,406444.54,-513159.15,350325.9,501856.41,1347735.8,304538.22,22.41
2020-10,supplier,SUP-0036,5615261.09,4527915.24,19.364,581461.37,505884.48,63139.05,408709.9,1218985.03,809409.25,1686411.79,757006.37,25.365
2020-10,supplier,SUP-0037,118908.97,94384.42,20.625,18182.66,6341.89,-2523.19,25735.1,10445.17,17363.56,12427.78,24463.11,17.153
2020-10,supplier,SUP-0038,432847.91,271315.66,37.318,53897.95,107634.29,88742.96,97828.47,84026.25,26365.77,68761.33,112986.24,30.636
2020-10,supplier,SUP-0039,1671146.33,1179438.96,29.423,239050.63,252656.73,187371.42,73193.98,352742.08,115008.36,451421.4,163834.6,26.294
2020-10,supplier,SUP-0040,3440354.12,2462765.93,28.415,174914.33,802673.86,630494.82,-656162.51,801311.46,396842.53,369542.99,444293.88,12.142
2020-10,supplier,SUP-0041,3676774.6,2628535.3,28.51,452293.58,595945.72,412448.91,324059.7,657671.86,395621.03,453318.24,368559.23,28.868
2020-10,supplier,SUP-0042,5704018.69,4125457.41,27.675,365830.56,1212730.72,983921.2,190097.22,1305781.22,317199.6,905282.16,1215716.39,26.443
2020-10,supplier,SUP-0043,1168244.23,1004700.86,13.999,120152.17,43391.2,-38518.94,-128973.59,138526.09,158701.99,116151.39,113861.27,22.287
2020-10,supplier,SUP-0044,2534118.18,1878508.27,25.871,427801.46,227808.45,148198.02,35112.47,576177.57,102177.33,305465.56,743259.98,25.896
2020-10,supplier,SUP-0045,4259582.2,2765312.81,35.08,748837.77,745431.62,417554.38,870060.64,1017063.81,453150.12,691978.87,740802.91,8.681
2020-10,supplier,SUP-0046,265959.81,232645.96,12.526,27200.81,6113.04,-14989.47,34330.7,57767.24,27368.05,36406.3,79498.02,19.726
2020-10,supplier,SUP-0047,732344.8,416832.8,43.082,102980.88,212531.13,158666.02,155590.05,164312.12,21455.32,84874.81,213405.26,31.559
2020-10,supplier,SUP-0048,5790483.11,4677182.23,19.226,944552.44,168748.44,-150622.22,809865.52,625472.48,424233.32,1347036.8,1420945.37,26.316
2020-10,supplier,SUP-0049,3967743.46,3468302.22,12.588,532787.42,-33346.18,-328181.58,-434779.63,798558.21,552995.76,1375327.46,438168.3,12.123
2020-10,supplier,SUP-0050,3500945.21,2712041.97,22.534,354469.88,434433.36,188529.02,271502.28,201866.58,267535.27,967945.26,553514.36,11.352
2020-10,supplier,SUP-0051,3291485.42,2265488.79,31.171,289496.04,736500.59,663539.24,672344.5,560151.11,306483.84,264068.66,884991.98,9.78
2020-10,supplier,SUP-0052,5655886.15,4510909.43,20.244,490190.9,654785.82,440111.28,-897700.39,480900.75,773688.66,692926.59,1265156.45,25.41
2020-10,supplier,SUP-0053,227614.91,160848.13,29.333,35145.56,31621.23,23829.08,9670.83,41011.96,23791.02,49723.55,52061.03,12.906
2020-10,supplier,SUP-0054,4986070.25,3392504.0,31.96,704459.08,889107.17,679686.16,899341.39,733432.27,673466.69,799597.03,1230489.19,17.841
2020-10,supplier,SUP-0055,4542373.3,3985675.72,12.256,546446.53,10251.05,-282895.69,-645351.31,685945.74,451310.65,483457.86,252995.2,13.827
2020-10,supplier,SUP-0056,5617533.5,3591387.71,36.068,359911.82,1666233.97,1482805.77,-1089379.0,1256989.48,485936.37,447693.37,416914.21,5.459
2020-10,supplier,SUP-0057,937421.15,636233.38,32.129,58055.99,243131.78,201542.38,-145176.86,52497.52,58717.46,62466.73,101839.3,17.203
2020-10,supplier,SUP-0058,2284761.08,1904221.12,16.656,341239.85,39300.11,-69155.79,506362.42,187069.6,199402.26,264618.63,257046.78,9.387
2020-10,supplier,SUP-0059,1735147.46,1388295.18,19.99,135949.63,210902.66,95179.33,-30862.73,353623.53,216871.74,307981.95,254785.26,25.415
2020-10,supplier,SUP-0060,529784.46,430210.99,18.795,34357.7,65215.77,46240.51,-100787.06,64920.01,84264.25,63549.45,87423.9,11.102
2020-10,supplier,SUP-0061,2542791.38,1775708.21,30.167,456218.42,310864.75,242549.13,50045.89,426411.82,324033.53,588278.13,663503.75,31.155
2020-10,supplier,SUP-0062,2900170.27,2457209.25,15.274,363451.75,79509.27,-74722.17,589328.03,213204.05,192223.37,458990.92,574359.11,27.517
2020-10,supplier,SUP-0063,5950745.84,5017107.1,15.689,483736.68,449902.06,153818.25,1725515.17,752903.43,853273.66,1374040.94,1195038.71,9.257
2020-10,supplier,SUP-0064,4686423.56,2874994.09,38.653,623571.99,1187857.49,1061429.08,615895.05,508270.86,539677.79,857040.57,607646.78,24.033
2020-10,supplier,SUP-0065,1771370.66,974886.38,44.964,165562.4,630921.87,526712.81,-233177.9,225875.5,81134.15,353618.79,398054.97,8.981
2020-10,supplier,SUP-0066,1873773.96,1432809.15,23.534,156094.49,284870.32,237079.91,391124.97,289524.64,253737.62,496137.73,436305.38,17.969
2020-10,supplier,SUP-0067,4468548.34,2535569.39,43.257,646558.03,1286420.91,965847.51,76425.9,224101.76,325464.65,985741.17,788474.55,6.746
2020-10,supplier,SUP-0068,4245371.26,2710790.25,36.147,604657.04,929923.97,794527.18,807730.79,836938.12,540643.35,1071807.51,757455.63,31.787
2020-10,supplier,SUP-0069,3454710.1,1964343.75,43.14,173155.25,1317211.1,1226874.01,197535.45,759097.83,312169.62,698562.01,966795.93,18.877
2020-10,supplier,SUP-0070,4282784.69,2918591.45,31.853,576680.72,787512.53,586409.73,-293233.92,665938.01,264591.23,731954.45,255366.33,9.53
2020-10,supplier,SUP-0071,5227768.82,4376875.5,16.276,284493.05,566400.26,258209.38,143922.28,352666.45,578946.98,878352.65,1362563.69,21.229
2020-10,supplier,SUP-0072,5802817.65,4965745.05,14.425,507574.83,329497.77,70635.63,301465.09,498125.55,522621.57,1709777.19,968473.78,24.513
2020-10,supplier,SUP-0073,1413290.6,1016004.97,28.111,169650.91,227634.72,147242.81,407050.39,277844.58,177019.33,253743.34,323249.09,8.53
2020-10,supplier,SUP-0074,258377.03,224844.44,12.978,45093.49,-11560.9,-22706.48,45061.75,62212.41,15588.97,32971.09,23916.17,7.477
2020-10,supplier,SUP-0075,4512701.41,3192815.24,29.248,502553.9,817332.28,712790.49,-571249.11,964512.59,326015.94,1150357.15,985352.74,6.41
2020-10,supplier,SUP-0076,5925709.83,3433480.19,42.058,814219.34,1678010.29,1440521.7,-497778.36,361697.3,648605.61,964930.69,1141388.88,21.963
2020-10,supplier,SUP-0077,3830619.41,2597170.22,32.2,467165.28,766283.9,481488.31,327563.28,918514.45,154067.94,714003.71,945656.43,31.633
2020-10,supplier,SUP-0078,3064601.36,1867972.15,39.047,478183.1,718446.11,633017.49,-235971.67,452761.83,164748.51,253826.13,182599.82,11.304
2020-10,supplier,SUP-0079,894974.35,560246.94,37.401,96752.46,237974.95,172966.44,-62819.95,174324.79,75352.21,115838.7,235407.99,13.777
2020-10,supplier,SUP-0080,5695839.7,4761002.0,16.413,992309.54,-57471.84,-281816.39,1341060.68,1235284.53,360358.4,1867097.02,805534.24,11.09
2020-10,supplier,SUP-0081,4536777.06,2835893.42,37.491,465904.81,1234978.83,965607.17,-621579.71,863612.38,175072.39,560901.39,865748.8,29.718
2020-10,supplier,SUP-0082,4737600.87,3992203.07,15.734,724095.51,21302.29,-306763.55,327641.35,1159621.92,379772.05,839869.2,1151783.81,17.821
2020-10,supplier,SUP-0083,4683564.79,3802792.89,18.806,368807.4,511964.5,204838.45,-538080.34,818773.67,335750.29,1338970.02,624231.76,12.533
2020-10,supplier,SUP-0084,3755203.24,2802634.26,25.367,640016.16,312552.82,115699.44,-217819.69,533370.83,414812.84,585055.32,251596.48,20.452
2020-10,supplier,SUP-0085,2280269.07,1789657.48,21.516,353740.2,136871.39,-33346.72,-385889.48,507957.01,232939.51,428044.56,305668.84,26.1
2020-10,supplier,SUP-0086,1358518.17,997642.83,26.564,72345.6,288529.74,222940.37,361135.42,182878.69,134442.95,267809.64,205685.3,20.058
2020-10,supplier,SUP-0087,5649396.16,3764583.49,33.363,668350.71,1216461.96,832042.61,139521.98,1000962.8,727067.65,995648.68,528398.43,28.042
2020-10,supplier,SUP-0088,3108783.83,1837776.08,40.884,268844.86,1002162.9,887919.3,527411.52,750899.54,172194.82,182486.9,200842.03,10.499
2020-10,supplier,SUP-0089,3073107.98,2337080.45,23.951,486766.1,249261.43,173508.03,430947.32,357023.56,163116.59,793590.86,851772.11,30.815
2020-10,supplier,SUP-0090,4773831.96,4042882.64,15.312,814417.81,-83468.48,-303323.76,303293.47,472520.81,532841.72,929030.93,520171.63,9.538
2020-10,supplier,SUP-0091,745711.43,515323.42,30.895,92577.64,137810.37,81928.05,100611.26,141576.44,68365.99,47519.1,143841.49,19.837
2020-10,supplier,SUP-0092,5116080.57,3607673.81,29.484,510022.99,998383.76,652734.88,-149418.34,813298.86,463136.16,1143152.18,620146.72,23.698
2020-10,supplier,SUP-0093,519592.64,328419.42,36.793,51691.36,139481.85,106643.44,145997.78,128000.34,63991.48,92400.58,109518.55,13.529
2020-10,supplier,SUP-0094,2221444.11,1703391.47,23.321,394324.07,123728.57,39742.23,413975.75,238635.13,253227.79,211403.58,385487.7,25.322
2020-10,supplier,SUP-0095,2644262.84,1512092.34,42.816,246826.51,885344.0,701497.13,-208306.23,580533.07,139235.85,268902.66,393722.58,9.232
2020-10,supplier,SUP-0096,4881680.43,3310061.09,32.194,617545.32,954074.02,715916.88,1039338.07,1115309.07,568534.27,682336.85,883304.74,11.086
2020-10,supplier,SUP-0097,2782858.93,1972166.05,29.132,459806.5,350886.37,146908.98,-177032.47,652587.08,107208.52,638539.33,511021.94,5.692
2020-10,supplier,SUP-0098,4314618.77,3276732.52,24.055,273516.17,764370.08,612465.17,650405.63,408671.74,330565.91,1115718.24,1279814.77,22.711
2020-10,supplier,SUP-0099,5484175.72,4691838.16,14.448,695326.17,97011.39,-138394.5,-894532.79,783163.11,845923.1,879757.93,573392.41,13.42
2020-10,supplier,SUP-0100,3102287.55,1817990.64,41.398,324520.48,959776.42,835027.83,-138867.73,733437.88,237465.04,350374.45,913182.77,31.64
